Class	Lipid	Occurence	m/z	RTmin	RTmax	01pcDNA	02pcDNA	03pcDNA	04Creb3L1ACAoverex	05Creb3L1ACAoverex	06Creb3L1ACAoverex	07Scram	08Scram	09Scram	10siCreb3L1	11siCreb3L1	12siCreb3L1	BlankCal25	BlankCal5
GL02_DAG	DGOTheo_57:2	NH4 1	918.9212	0.68	0.71	1285203.837890625	975870.142578125	1071766.01171875	0	700275.5986328125	1151063.72265625	716727.4296875	895024.826171875	876718.83203125	963933.265625	793437.759765625	779191.94921875	526732.8232421875	710261.05859375
GL02_DAG	DGOTheo_57:3	NH4 1	916.90552	0.68	0.69	0	0	382717.66015625	0	218638.015625	0	0	0	0	316286.3828125	0	316902.2421875	98583.673828125	141620.619140625
GL02_DAG	DGOTheo_58:1	NH4 1	934.95245	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	0	84270.087890625	0
GL02_DAG	DGOTheo_58:2	NH4 1	932.93683	0.68	0.7	808367.86328125	585669.015625	724170.3056640625	0	0	0	579006.3076171875	613203.638671875	523543.8671875	452234.1416015625	541434.609375	478671.4169921875	473464.548828125	561320.2724609375
GL02_DAG	DGOTheo_58:3	NH4 1	930.9212	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	260938.025390625	0	122046.0166015625
GL02_DAG	DGOTheo_59:1	NH4 1	948.96814	0.66	0.71	0	0	0	0	0	0	201332.427734375	0	0	0	0	0	0	0
GL02_DAG	DGOTheo_59:2	NH4 1	946.95245	0.68	0.71	0	454163.63671875	752249.68359375	0	613173.8530273438	740469.58203125	422397.255859375	0	575756.41015625	700059.99609375	713211.412109375	684303.16015625	451418.05078125	586175.59765625
GL02_DAG	DGOTheo_59:3	NH4 1	944.93683	0.68	0.69	364276.099609375	439185.560546875	259432.53515625	0	0	0	0	0	315994.7294921875	0	0	0	0	0
GL02_DAG	DGOTheo_60:2	NH4 1	960.96814	0.68	0.69	644622.9921875	422697.25341796875	511997.951171875	0	493152.53125	383653.3330078125	505632.78125	676997.822265625	764565.08984375	653207.2734375	0	650740.673828125	526942.0708007812	600989.81640625
GL02_DAG	DGOTheo_60:3	NH4 1	958.95245	0.66	0.68	0	0	0	0	0	0	0	281002.70703125	0	0	0	0	150107.693359375	91393.01171875
GL02_DAG	DGTheo_25:1	NH4 1	486.41528	0.73	0.73	0	0	0	0	0	0	0	0	0	0	0	3660820.76171875	0	0
GL02_DAG	DGTheo_25:7	NH4 1	474.32141	0.72	0.73	3766963.65625	2973539.4375	2958955.40625	0	2648626.515625	3635937.609375	2385071.6953125	3690482.1875	3230035.5625	3995234.890625	0	3158420.78125	0	0
GL02_DAG	DGTheo_26:2	NH4 1	498.41528	0.72	0.73	16408080.5625	0	12729202.46875	9474964.6875	11883162.65625	15043447.6875	11063525.0	14743400.21875	13257154.59375	15475044.15625	14642686.84375	13302483.40625	0	9327766.65625
GL02_DAG	DGTheo_26:3	NH4 1	496.39966	0.71	0.73	0	0	0	0	0	0	0	0	710113.6015625	956823.40625	0	0	0	0
GL02_DAG	DGTheo_27:3	NH4 1	510.41528	0.72	0.73	0	0	0	0	0	0	0	0	0	1026120.84375	0	0	0	0
GL02_DAG	DGTheo_45:1	NH4 1	766.72827	0.69	0.72	1786123.19921875	1532230.3828125	1178153.23046875	0	1278435.484375	1419419.9140625	1190991.3984375	1574475.4296875	1604731.40625	1628260.62109375	1637123.462890625	1583780.345703125	1330435.58203125	1074330.03515625
GL02_DAG	DGTheo_45:2	NH4 1	764.71265	0.69	0.72	1647254.875	1528971.765625	1391701.4375	0	1331363.1171875	1593790.4609375	964568.03515625	1464818.46875	1227667.109375	1630214.8125	1101389.359375	1394782.6640625	921611.9140625	802985.4375
GL02_DAG	DGTheo_46:0	NH4 1	782.75958	0.66	0.72	0	0	284646.71484375	0	254969.126953125	355294.5	0	0	332616.31640625	733084.8837890625	610114.9365234375	384432.08203125	0	0
GL02_DAG	DGTheo_46:1	NH4 1	780.74396	0.69	0.72	1861035.38671875	1934544.4765625	1590394.79296875	930668.033203125	1319997.765625	1502900.791015625	1196525.875	1549029.3828125	1600641.140625	1496574.70703125	1482776.87109375	1383023.0859375	780877.37890625	775104.8876953125
GL02_DAG	DGTheo_46:2	NH4 1	778.72827	0.69	0.72	1598235.109375	1202471.7890625	1033825.3125	0	1134051.9296875	1324065.296875	999493.6171875	1384485.8828125	1482209.2890625	1335855.94921875	0	982184.4375	653404.0625	851353.6953125
GL02_DAG	DGTheo_47:0	NH4 1	796.77527	0.68	0.71	0	0	0	0	0	0	0	0	0	311501.8515625	0	0	0	0
GL02_DAG	DGTheo_47:1	NH4 1	794.75958	0.69	0.72	1282813.625	1574223.91015625	1411446.2734375	0	1460204.078125	1622224.5078125	1018021.734375	1375432.04296875	1583835.65625	1508271.45703125	1403326.1015625	1192455.9375	944342.451171875	853553.2734375
GL02_DAG	DGTheo_47:2	NH4 1	792.74396	0.69	0.71	1379010.1171875	1496669.3203125	1100258.23046875	0	924915.1328125	1154629.796875	922440.171875	1343948.1640625	1183367.171875	1541429.328125	1108727.1328125	1257219.5078125	612754.296875	571889.4453125
GL02_DAG	DGTheo_48:0	NH4 1	810.79089	0.68	0.72	760737.646484375	978201.953125	832229.30859375	1272561.287109375	1329105.552734375	1181860.935546875	1093270.02734375	1168487.6796875	1150323.966796875	1783439.75390625	2387926.8125	1474337.72265625	0	0
GL02_DAG	DGTheo_48:1	NH4 1	808.77527	0.68	0.72	2825282.1640625	2537622.9765625	2046273.58984375	2226942.83984375	2812446.0625	3115433.953125	2286691.3203125	2587128.890625	2544220.3046875	3456940.6875	3521046.25	3037691.046875	916543.052734375	860165.75390625
GL02_DAG	DGTheo_48:2	NH4 1	806.75958	0.68	0.71	1933287.46875	2309114.15625	1298653.703125	1311320.09375	1654626.1484375	2009048.03125	1248433.71875	1703149.6171875	1212053.71875	1345116.671875	1405444.9453125	1739066.203125	589163.51953125	709202.0625
GL02_DAG	DGTheo_48:3	NH4 1	804.74396	0.68	0.72	0	0	0	0	0	328650.88671875	0	0	0	291609.408203125	0	0	0	0
GL02_DAG	DGTheo_49:1	NH4 1	822.79089	0.69	0.72	983715.974609375	1273251.6015625	1274092.5078125	0	1056405.783203125	1068437.4609375	700690.9140625	1187432.439453125	1351138.921875	0	1285250.15234375	1338921.1796875	748537.365234375	735192.38671875
GL02_DAG	DGTheo_49:2	NH4 1	820.77527	0.68	0.71	1329742.09375	1201901.2578125	1018870.90625	0	1042118.09375	962434.72265625	919768.8671875	867602.515625	1154786.7890625	802897.1953125	1029777.3359375	1040730.4375	534629.310546875	690620.95703125
GL02_DAG	DGTheo_50:0	NH4 1	838.8222	0.68	0.69	1119818.146484375	1271113.125	1360684.7109375	1472952.3046875	2109368.3828125	1497842.70703125	0	1430857.716796875	1408091.73828125	1844800.43359375	2679754.7265625	1668542.73828125	0	0
GL02_DAG	DGTheo_50:1	NH4 1	836.80652	0.68	0.72	3888370.5	5500444.34375	4459040.78125	6370660.46875	8306315.453125	7416345.390625	4434119.0	4769643.265625	5168283.765625	6556439.75	6879930.34375	6145571.375	968624.046875	680368.86328125
GL02_DAG	DGTheo_50:2	NH4 1	834.79089	0.68	0.72	3317754.859375	3933928.84375	3531365.734375	4402925.125	5446446.34375	5065093.78125	2288943.125	3282712.78125	3441134.828125	3763954.78125	3405650.4375	2965098.78125	685713.0	699840.98828125
GL02_DAG	DGTheo_50:3	NH4 1	832.77527	0.66	0.68	964677.9140625	1118400.421875	938554.8671875	1026807.640625	993536.828125	1152712.78125	458508.953125	482192.1171875	0	485158.546875	519474.3359375	0	0	0
GL02_DAG	DGTheo_50:7	NH4 1	824.71265	0.72	0.73	0	0	0	0	0	0	0	506712.7578125	0	0	0	0	0	0
GL02_DAG	DGTheo_51:1	NH4 1	850.8222	0.69	0.72	1215302.3125	0	944855.9453125	0	788243.17578125	865602.8515625	846080.09375	1290980.7890625	865101.58203125	0	1140692.02734375	1201500.8828125	668072.1796875	743341.1904296875
GL02_DAG	DGTheo_51:2	NH4 1	848.80652	0.69	0.71	966100.6640625	1374477.0078125	1191077.84375	0	1186448.859375	1613409.0703125	597413.4609375	1267147.5	1207978.671875	0	993052.875	1142432.51953125	502162.515625	694996.421875
GL02_DAG	DGTheo_51:3	NH4 1	846.79089	0.68	0.72	0	0	0	0	463670.6171875	455537.078125	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_52:0	NH4 1	866.85352	0.66	0.72	576952.041015625	906145.111328125	865438.322265625	0	1384121.48828125	1064527.8671875	685874.587890625	805420.80078125	728739.427734375	1052165.419921875	1165144.4326171875	911644.228515625	0	0
GL02_DAG	DGTheo_52:1	NH4 1	864.83783	0.68	0.71	4194892.21875	5428454.1875	4799141.859375	6574287.5	8699318.75	8009811.96875	3992239.546875	4413042.4453125	4666324.9140625	5666513.578125	6447689.5625	5154689.546875	726316.0087890625	494980.53515625
GL02_DAG	DGTheo_52:2	NH4 1	862.8222	0.68	0.69	6259940.28125	7197072.4375	6143235.921875	10318671.5	12590181.96875	11067214.1875	4721193.703125	5872968.4375	5621367.9375	6647221.96875	5868456.96875	5849727.1875	474891.619140625	502393.283203125
GL02_DAG	DGTheo_52:3	NH4 1	860.80652	0.68	0.69	2972393.8125	4219723.75	3197359.03125	4110811.8125	6900634.125	5464014.0625	1423753.140625	0	1705149.46875	1923225.71875	1705945.96875	1588224.8125	0	0
GL02_DAG	DGTheo_52:4	NH4 1	858.79089	0.66	0.68	1654551.4375	2095626.8125	2039154.390625	1641635.671875	1630238.28125	1680317.28125	247749.640625	350299.3125	369538.4765625	431120.3125	306445.33203125	351135.07421875	0	0
GL02_DAG	DGTheo_52:5	NH4 1	856.77527	0.66	0.68	1014938.953125	1877643.484375	1322974.0859375	0	1093607.390625	749687.21875	0	0	0	280471.53125	0	0	0	0
GL02_DAG	DGTheo_52:6	NH4 1	854.75958	0.66	0.68	1796775.58203125	2408073.796875	2009910.875	949738.48828125	1178554.140625	884445.96875	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_52:7	NH4 1	852.74396	0.68	0.68	0	0	569500.5	0	0	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_53:1	NH4 1	878.85352	0.69	0.71	1211408.4921875	1546169.390625	1190689.125	0	930017.56640625	1091290.55078125	851352.68359375	993055.4921875	1162273.890625	1082547.515625	768897.21484375	1009324.51953125	781209.3564453125	755665.6796875
GL02_DAG	DGTheo_53:2	NH4 1	876.83783	0.68	0.72	1093333.4140625	673923.296875	806488.4921875	0	399004.76953125	678334.703125	310209.126953125	881391.4296875	594971.732421875	606444.0625	559377.9453125	1044700.9296875	468978.984375	441252.71875
GL02_DAG	DGTheo_53:3	NH4 1	874.8222	0.68	0.73	0	0	0	0	0	0	0	0	0	326760.91796875	0	247235.8662109375	0	0
GL02_DAG	DGTheo_53:4	NH4 1	872.80652	0.68	0.68	0	0	0	0	250985.447265625	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_53:6	NH4 1	868.77527	0.66	0.66	0	296707.0546875	0	0	0	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_54:0	NH4 1	894.88477	0.68	0.71	0	0	937549.666015625	0	888809.0703125	505901.07421875	253045.056640625	317480.6171875	0	267829.66357421875	450972.310546875	0	0	0
GL02_DAG	DGTheo_54:1	NH4 1	892.86914	0.68	0.69	3707658.4296875	4451345.625	4332906.015625	5707394.21875	7322861.9375	6752848.515625	2674038.1640625	3103311.7578125	3162964.6484375	3536990.546875	3623077.4921875	3280557.87890625	778178.33203125	624614.943359375
GL02_DAG	DGTheo_54:2	NH4 1	890.85352	0.68	0.71	5176542.328125	6788585.625	5885397.265625	9587212.46875	13224150.3125	11549599.375	3829663.625	4933154.59375	5192994.96875	4680593.296875	5126618.53125	4424534.1171875	644414.921875	514909.9462890625
GL02_DAG	DGTheo_54:3	NH4 1	888.83783	0.66	0.68	4739014.21875	5560246.984375	4713649.0625	10181102.1875	12474001.0625	10898325.25	2809481.109375	2956295.65625	2643806.859375	3101104.03125	3009284.84375	0	0	0
GL02_DAG	DGTheo_54:4	NH4 1	886.8222	0.66	0.68	4107621.625	4685675.96875	4974238.796875	6758629.0	9185326.5625	7953680.125	0	1031916.171875	1007985.875	1283355.4609375	978840.140625	1373017.78125	0	0
GL02_DAG	DGTheo_54:5	NH4 1	884.80652	0.66	0.68	4949553.84375	6436335.34375	6410123.15625	4471764.25	4765835.5625	4154190.25	592861.90625	586521.1328125	692525.0625	1136088.51953125	848903.296875	970181.6640625	0	0
GL02_DAG	DGTheo_54:6	NH4 1	882.79089	0.66	0.68	12059219.21875	15732773.625	16492610.4375	8684671.5	10266137.5	8787767.953125	784823.546875	1183163.796875	1039373.015625	1382506.953125	1049904.83984375	1066998.791015625	0	0
GL02_DAG	DGTheo_54:7	NH4 1	880.77527	0.65	0.68	4796943.3125	5908500.375	6169592.375	3542849.5625	4448640.25	3936437.0	270576.46484375	318789.2890625	0	0	0	0	0	0
GL02_DAG	DGTheo_54:8	NH4 1	878.75958	0.66	0.68	0	1118900.46875	905811.953125	0	0	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_55:1	NH4 1	906.88477	0.68	0.71	1086730.05859375	959885.234375	907479.2890625	0	0	1053659.14453125	528851.7846679688	816388.955078125	933369.51171875	946096.0556640625	657053.6455078125	681578.408203125	526952.66796875	534689.0849609375
GL02_DAG	DGTheo_55:2	NH4 1	904.86914	0.68	0.71	744869.296875	959709.8359375	1119995.2109375	0	0	794040.8203125	633534.5625	0	708601.4609375	0	737629.84375	808597.6875	530067.8046875	386633.37890625
GL02_DAG	DGTheo_55:3	NH4 1	902.85352	0.68	0.71	0	0	0	0	440196.109375	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_55:5	NH4 1	898.8222	0.65	0.66	0	0	0	0	0	345053.046875	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_55:6	NH4 1	896.80652	0.65	0.68	575707.158203125	0	982586.7421875	0	389916.30859375	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_55:7	NH4 1	894.79089	0.65	0.68	0	908621.46875	936122.640625	0	389626.416015625	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_56:0	NH4 1	922.91608	0.68	0.71	0	0	0	0	0	0	139664.2626953125	0	0	0	0	0	0	0
GL02_DAG	DGTheo_56:1	NH4 1	920.90045	0.68	0.71	2867599.328125	3011631.2578125	3164671.8984375	2373650.8359375	4836032.59375	3830859.50390625	1748185.640625	1698275.7421875	1760833.654296875	1791442.59765625	1976258.15625	1671475.265625	0	584487.8046875
GL02_DAG	DGTheo_56:2	NH4 1	918.88477	0.68	0.69	4410272.984375	5381998.28125	4733015.484375	8898575.96875	11130047.65625	9224474.75	2458759.0625	3119035.6484375	2888179.296875	2926298.2578125	2901212.34375	2603976.40625	0	428972.5
GL02_DAG	DGTheo_56:3	NH4 1	916.86914	0.68	0.68	4773068.9375	5955508.359375	5465556.96875	11329310.46875	13100078.875	10587637.0625	1480047.6875	2154679.78125	2493497.453125	2490333.59375	2201899.375	2020118.625	0	0
GL02_DAG	DGTheo_56:4	NH4 1	914.85352	0.66	0.68	5155184.46875	6626184.03125	5812173.21875	11010013.375	13123217.4375	12091740.96875	1224059.46875	1664492.75	1360299.0	2103577.03125	1373891.140625	1715038.8125	0	0
GL02_DAG	DGTheo_56:5	NH4 1	912.83783	0.66	0.68	7761819.3125	9643419.5625	9448215.375	8528106.375	10386453.125	8944265.5625	1022151.828125	1104760.3671875	1000693.51171875	1735942.5	1124106.20703125	1307614.4296875	0	0
GL02_DAG	DGTheo_56:6	NH4 1	910.8222	0.66	0.68	18927506.625	24679022.25	22632939.4375	14031750.0	17515791.875	14713955.375	1836440.3515625	2169193.8125	2002500.8203125	2791568.7109375	2277964.84375	2435712.734375	0	0
GL02_DAG	DGTheo_56:7	NH4 1	908.80652	0.66	0.68	19871726.5625	27342090.625	26201621.1875	15350896.5625	18229183.5625	17220083.625	1233863.546875	1467107.03125	1598645.421875	2088745.3125	0	1613484.21875	0	0
GL02_DAG	DGTheo_56:8	NH4 1	906.79089	0.65	0.68	6523893.21875	7717325.9375	8136467.625	4549941.53125	5239249.0	4432896.1875	0	332291.703125	317789.4921875	418934.234375	389785.0	258890.685546875	0	0
GL02_DAG	DGTheo_56:9	NH4 1	904.77527	0.66	0.68	1368559.5	1986888.78125	2018169.5625	0	0	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_57:0	NH4 1	936.93176	0.68	0.68	0	0	0	0	0	0	0	0	0	0	0	0	0	74525.74951171875
GL02_DAG	DGTheo_57:1	NH4 1	934.91608	0.68	0.71	866564.4375	875218.986328125	930654.41796875	0	842456.1640625	1054069.4189453125	626185.634765625	843780.841796875	704403.3125	1072680.9443359375	0	986910.9375	474147.65234375	407946.3779296875
GL02_DAG	DGTheo_57:2	NH4 1	932.90045	0.68	0.71	1077150.640625	1294297.359375	0	0	675278.7265625	944022.078125	583297.3359375	719074.71875	887489.74609375	790092.046875	832463.71484375	0	0	466347.59765625
GL02_DAG	DGTheo_57:3	NH4 1	930.88477	0.68	0.69	0	0	464565.7890625	0	542768.0078125	396495.07421875	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_57:4	NH4 1	928.86914	0.66	0.68	0	0	0	0	753357.4765625	458757.8203125	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_57:5	NH4 1	926.85352	0.66	0.68	0	0	0	0	616785.74609375	536484.2890625	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_57:6	NH4 1	924.83783	0.65	0.68	0	356964.6015625	0	0	0	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_57:7	NH4 1	922.8222	0.65	0.68	0	0	717385.140625	0	0	442427.7578125	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_57:8	NH4 1	920.80652	0.65	0.68	0	0	523125.5	0	227520.23828125	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_58:10	NH4 1	930.79089	0.66	0.68	2008948.21875	2966387.625	2917904.65625	0	445465.64453125	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_58:1	NH4 1	948.93176	0.68	0.71	1050611.609375	1314370.1796875	1609961.986328125	0	2060149.90234375	1772193.8515625	703392.21484375	1113695.974609375	1125022.2109375	861553.27734375	781517.6328125	838776.83203125	619743.5400390625	562008.75390625
GL02_DAG	DGTheo_58:2	NH4 1	946.91608	0.68	0.69	2504492.353515625	3063349.703125	2724375.484375	4063695.1015625	5765411.5625	4663869.8125	1251519.5390625	1568036.203125	1560543.3203125	1452731.390625	1807243.921875	1543730.6953125	351685.1640625	569062.458984375
GL02_DAG	DGTheo_58:3	NH4 1	944.90045	0.66	0.68	2966252.421875	3861699.203125	3586133.84375	6855508.84375	8481688.78125	7703664.84375	0	1011834.78125	886406.390625	684352.5	1105733.4296875	843533.0	0	0
GL02_DAG	DGTheo_58:4	NH4 1	942.88477	0.66	0.68	3561680.421875	4878258.84375	4994154.40625	9011223.25	11447339.75	8932839.875	614564.466796875	951763.09375	936975.66015625	1014852.69140625	870394.71875	857694.25	0	0
GL02_DAG	DGTheo_58:5	NH4 1	940.86914	0.66	0.68	5992311.265625	9003636.25	7500457.515625	8818966.34375	10758521.625	9839694.125	723744.52734375	817538.96875	885126.15625	979565.390625	731062.71875	896810.806640625	0	0
GL02_DAG	DGTheo_58:6	NH4 1	938.85352	0.66	0.68	14107386.9375	19921931.0	18809870.375	12613017.0625	14766880.5	12488393.9375	1318329.87890625	1796496.671875	1675023.046875	0	0	1556448.3515625	0	0
GL02_DAG	DGTheo_58:7	NH4 1	936.83783	0.66	0.68	21354022.125	25637820.375	25349015.5	14549027.625	19458264.9375	17073442.6875	1504081.14453125	1944778.375	1711532.40625	2058112.21875	1617548.21875	1826093.96484375	0	0
GL02_DAG	DGTheo_58:8	NH4 1	934.8222	0.66	0.68	10584488.25	15823358.75	17110523.0	9203397.0	8997176.5	7726938.75	481548.2109375	719502.421875	526446.34375	762935.296875	0	497566.203125	0	0
GL02_DAG	DGTheo_58:9	NH4 1	932.80652	0.66	0.68	4482808.5	7021555.875	5988868.75	2072825.5625	2800029.4375	2153705.875	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_59:1	NH4 1	962.94739	0.68	0.71	1007268.53125	1056881.794921875	734417.765625	0	805062.46875	0	553448.1728515625	1007928.51953125	770445.83203125	824301.4375	923747.095703125	736306.56640625	505803.525390625	494088.615234375
GL02_DAG	DGTheo_59:2	NH4 1	960.93176	0.68	0.69	791704.6015625	595107.14453125	580425.6396484375	0	869063.6015625	922428.6171875	489338.3515625	866301.40625	0	606877.015625	751783.953125	906092.3828125	390741.8125	0
GL02_DAG	DGTheo_59:3	NH4 1	958.91608	0.68	0.68	0	0	0	0	258838.015625	0	0	0	0	0	0	0	91401.8564453125	0
GL02_DAG	DGTheo_59:4	NH4 1	956.90045	0.66	0.68	0	0	0	0	468976.69140625	321199.630859375	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_59:5	NH4 1	954.88477	0.66	0.66	0	0	0	0	541783.3671875	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_59:6	NH4 1	952.86914	0.66	0.68	0	0	0	0	473369.9765625	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_59:7	NH4 1	950.85352	0.65	0.69	0	0	0	0	379205.3984375	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_59:8	NH4 1	948.83783	0.66	0.68	0	0	0	0	290047.0078125	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_60:10	NH4 1	958.8222	0.66	0.68	3581290.46875	5386472.5625	5980467.5625	0	1271018.546875	1049455.796875	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_60:11	NH4 1	956.80652	0.66	0.68	2296461.59375	3613019.4375	4102489.53125	0	0	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_60:12	NH4 1	954.79089	0.66	0.68	3192729.2265625	3735862.203125	3339543.0	0	0	0	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_60:1	NH4 1	976.96307	0.68	0.69	763522.0546875	0	921540.21875	0	1041974.8828125	953383.55859375	589869.1616210938	646705.916015625	774639.373046875	744938.1796875	836440.81640625	732252.6015625	477645.0546875	0
GL02_DAG	DGTheo_60:2	NH4 1	974.94739	0.68	0.69	1327925.95703125	1019807.40625	1229925.0234375	0	1971320.125	1580596.53125	640087.80859375	856171.6796875	0	914305.7421875	856245.265625	731009.0078125	332384.32421875	400079.98046875
GL02_DAG	DGTheo_60:3	NH4 1	972.93176	0.66	0.69	1078729.875	1430072.5078125	1323983.8359375	1768239.5703125	2891181.453125	1740429.0078125	294866.740234375	0	320830.5	265540.70703125	0	0	0	0
GL02_DAG	DGTheo_60:4	NH4 1	970.91608	0.66	0.68	1240346.74609375	2114885.125	1898521.6484375	3889563.9375	4861606.8671875	3993664.453125	0	0	0	0	0	0	0	0
GL02_DAG	DGTheo_60:5	NH4 1	968.90045	0.65	0.68	3111433.296875	4039524.671875	3785789.4375	4720693.421875	5829271.75	4850486.65625	0	0	362388.9755859375	329665.08984375	0	294312.05078125	0	0
GL02_DAG	DGTheo_60:6	NH4 1	966.88477	0.66	0.68	8063598.0	10530588.6875	10190011.65625	7024174.265625	8168860.53125	7497394.875	496580.47265625	697020.3984375	590079.91015625	795238.896484375	474752.52734375	581025.96875	0	0
GL02_DAG	DGTheo_60:7	NH4 1	964.86914	0.66	0.68	13086754.875	14982052.4375	15113419.0625	9476603.46875	12050217.0625	10753894.28125	824242.234375	904967.296875	942660.046875	868454.796875	0	860421.109375	0	0
GL02_DAG	DGTheo_60:8	NH4 1	962.85352	0.66	0.68	7486253.125	11020771.5	10322534.25	6024865.625	8591612.3125	5698242.625	310884.0859375	565621.9296875	483935.1875	521974.640625	0	480377.875	0	0
GL02_DAG	DGTheo_60:9	NH4 1	960.83783	0.66	0.68	6240030.4375	8180021.125	7562423.25	2723356.3359375	3930505.625	3749153.25	0	0	0	0	0	0	0	0
GL02_DAG	DGdOTheo_23:3	NH4 1	426.39417	0.71	0.73	982547.60546875	0	0	0	1071233.8984375	1069150.9951171875	0	993337.013671875	0	0	0	1054310.65234375	0	0
GL02_DAG	DGdOTheo_24:3	NH4 1	440.40982	0.72	0.73	1190860.91015625	0	804497.4111328125	0	810374.498046875	0	0	930674.314453125	788668.3159179688	0	0	0	0	0
GL02_DAG	DGdOTheo_25:0	NH4 1	460.47241	0.71	0.71	0	0	0	0	0	0	0	1295698.5625	0	0	0	0	0	0
GL02_DAG	DGdOTheo_25:3	NH4 1	454.42548	0.71	0.73	0	0	0	0	840166.91796875	0	461182.521484375	0	0	493971.244140625	0	0	0	0
GL02_DAG	DGdOTheo_26:3	NH4 1	468.44113	0.71	0.73	1070074.3671875	0	0	0	993273.734375	1113746.12109375	747826.3828125	1251047.68359375	979464.923828125	0	871651.43359375	920778.27734375	0	0
GL02_DAG	DGdOTheo_27:0	NH4 1	488.50372	0.71	0.71	0	0	0	0	0	0	0	953112.287109375	0	0	0	0	0	0
GL02_DAG	DGdOTheo_27:3	NH4 1	482.45676	0.71	0.73	0	0	0	0	0	0	859600.458984375	1040990.5107421875	0	0	0	1188833.583984375	0	0
GL02_DAG	DGdOTheo_28:3	NH4 1	496.47241	0.71	0.73	0	0	0	0	0	0	0	0	0	699509.779296875	0	865363.47265625	0	0
GL02_DAG	DGdOTheo_30:2	NH4 1	526.51935	0.71	0.73	0	0	265281.23046875	0	0	0	0	0	0	0	477367.236328125	0	0	0
GL02_DAG	DGdOTheo_30:3	NH4 1	524.50372	0.71	0.73	0	0	0	0	0	0	0	0	0	1509050.9375	0	1705111.03515625	0	0
GL02_DAG	DGdOTheo_33:2	NH4 1	568.56635	0.69	0.73	0	0	0	0	0	0	0	0	0	0	0	394911.9111328125	0	0
GL02_DAG	DGdOTheo_33:3	NH4 1	566.55066	0.69	0.72	0	0	0	0	0	0	0	0	0	0	0	0	372251.611328125	322229.298828125
GL02_DAG	DGdOTheo_34:2	NH4 1	582.58197	0.69	0.73	0	0	0	0	0	378449.078125	0	0	0	0	0	0	0	331944.48828125
GL02_DAG	DGdOTheo_34:3	NH4 1	580.56635	0.69	0.73	0	0	0	0	0	648991.92578125	543637.669921875	683294.638671875	0	928357.6142578125	0	561573.59375	313424.0556640625	262215.951171875
