,CREB3L1_CA_mean,CREB3L1_CA_std,CREB3L1_CA_n,pcDNA_mean,pcDNA_std,pcDNA_n,minuslog10_pvalue,fold_change,log2_fold_change
PS(48:9),2.7924062513791008e-05,2.9522820651115044e-06,3,3.67413243761459e-05,1.271441518627549e-06,3,2.0475040985487594,0.7600178542263042,-0.39589478435588704
LBPA(40:4),0.00012509019941835464,1.3177709361889262e-05,3,6.264386736863945e-05,1.37331231395169e-06,3,2.911618117057848,1.9968466934239255,0.997723575081791
LBPA(34:1),2.649869703537117e-05,3.7741587354655582e-06,3,7.77924980959071e-05,4.344064698425069e-06,3,3.988347136932611,0.34063306467806237,-1.5537096130951997
LBPA(36:4),2.575467275570263e-05,4.097665841055303e-06,3,3.505192886771789e-05,5.97651351586347e-06,3,1.0439074849252066,0.7347576463736966,-0.44465962729450725
LBPA(36:1),3.1411307529991654e-05,1.3606898939431026e-06,3,6.563605575064461e-05,1.0672824994333752e-06,3,5.364404689746231,0.4785678720446751,-1.0632045479851133
LBPA(38:4),9.433461715688597e-05,5.749619693183977e-06,3,0.00035713376167877266,0.00014307196139604783,3,1.4740504440892894,0.26414365506483856,-1.920605339233057
LBPA(40:6),0.0001222568242212333,1.4069762287282633e-05,3,0.0002646184014196957,9.575817199601089e-05,3,1.1974760229700208,0.46201180101352407,-1.1139983924965675
LBPA(38:6),8.091855140779617e-05,7.412868580476898e-06,3,6.703954197862378e-05,5.765163244278248e-06,3,1.203093957147839,1.2070272113970864,0.2714582007864826
LBPA(40:7),0.0004913655134785648,3.691010674931568e-05,3,0.000486901678467487,0.00021539822242960398,3,0.011676149029061597,1.0091678365643093,0.01316613167198947
LBPA(42:10),6.646750447541565e-05,8.709917819997149e-07,3,4.12593595979748e-05,2.3067361599518506e-06,3,4.223674034609069,1.6109679142639475,0.687927760094598
LBPA(40:8),0.00012509019941835464,1.3177709361889262e-05,3,6.264386736863945e-05,1.37331231395169e-06,3,2.911618117057848,1.9968466934239255,0.997723575081791
LBPA(36:3),5.077080569886825e-05,9.384988305560527e-06,3,0.00013008906516286185,4.0492866277664185e-06,3,3.7514202844645768,0.39027727376860594,-1.357428639222776
LBPA(37:3),1.2169890526671284e-05,1.2866662763886026e-06,3,1.25842855622978e-05,7.150871411905902e-07,3,0.18618296727285957,0.9670704360946772,-0.04830712338197858
LBPA(38:1),2.9622212977341545e-05,1.2869178570946519e-05,3,3.141093706297781e-05,1.3588120859998596e-06,3,0.08483585425541776,0.943054099849045,-0.08458755903983685
LBPA(38:2),3.86794423324558e-05,3.6856733981106623e-06,3,0.0001332851151479037,2.360150673517843e-06,3,5.517280952830153,0.2902007646505315,-1.7848767741178653
LBPA(38:3),4.459084934484375e-05,4.898690974788716e-06,3,0.00011948007638843093,6.336350706844757e-05,3,0.9554000190875607,0.37320740572577515,-1.4219504803540586
LBPA(38:5),4.19146359424064e-05,6.776086176624439e-06,3,7.951274194804817e-05,3.3584845132643984e-05,3,0.8856219124364875,0.5271436365481205,-0.9237319726817055
LBPA(39:7),1.4590093002544968e-05,3.015984575402406e-06,3,1.6377246285795475e-05,9.306176476295182e-07,3,0.41764246573330177,0.890875837606438,-0.1667037192025082
LBPA(39:6),2.245457400779671e-05,1.1539923252660623e-05,3,2.7866056236382342e-05,1.403147132167599e-05,3,0.19851741109908175,0.8058038000540486,-0.31149948584388376
LBPA(40:2),2.0241989986384772e-05,2.1400920431780464e-06,3,1.868772259837008e-05,1.74591591568732e-07,3,0.5556326404650878,1.0831705083288348,0.11526036405236026
LBPA(40:3),2.934877556915393e-05,6.452440854062769e-06,3,7.026772895808469e-05,8.665022482081933e-07,3,3.3934125990581623,0.417670757321056,-1.2595619562818898
LBPA(40:5),3.3320899545770045e-05,3.2259703460065636e-06,3,0.00010828478469530999,4.8387812864277776e-05,3,1.2566635890376407,0.3077154342554022,-1.7003312873378027
LBPA(38:7),3.323723998735299e-05,2.2563213020423905e-06,3,3.6225742800226567e-05,5.884343485188387e-06,3,0.33953349208784994,0.9175033392868099,-0.12421468618082644
LBPA(40:4),2.733707163062567e-05,4.764652347759843e-06,3,9.872680871229005e-05,4.322045488025446e-05,3,1.3307543364514163,0.2768961337572598,-1.8525831850906767
LBPA(42:7),0.000111356640107222,1.3248872761977003e-05,3,0.00012904244351022188,5.4814207807530556e-05,3,0.21052960084434882,0.8629458422987866,-0.2126580748790706
LBPA(42:6),6.51810995346767e-05,6.175850543553914e-07,3,6.715103249531005e-05,4.448747323858716e-06,3,0.3100197448042852,0.9706641448771329,-0.04295589330746641
LBPA(42:8),0.00010444198623304778,6.3913420040139324e-06,3,0.0001416862154318258,6.563229130202078e-05,3,0.41641815095066015,0.7371358315608438,-0.43999760655334214
LBPA(42:9),0.0002538264841309008,1.5045868976660193e-05,3,0.00034448926171524384,0.00015121991585080943,3,0.44390692666901765,0.7368197280434092,-0.4406164053780834
LBPA(44:12),0.0009901793767745826,3.189012178457104e-05,3,0.00023031304427056728,0.00011704323631620109,3,3.387660271875507,4.2992761435228966,2.104093777940757
LBPA(31:1),1.1595224247005268e-05,1.2259094667358368e-06,3,0.00012475202068005476,0.00010153867119759384,3,0.9003124668452263,0.09294618382769892,-3.42746055739894
LBPA(11:0),2.3181959949613635e-05,7.044854035497102e-06,3,5.956089645813388e-05,3.384477486953883e-06,3,2.890909477569649,0.3892144230217981,-1.3613629221874561
LBPA(11:0),4.608008061789029e-05,1.4170800045023906e-05,3,2.4708388882975658e-05,1.4040249708483441e-06,3,1.2212557810573013,1.8649569114415208,0.8991422983798397
LBPA(35:4),1.9682432268009238e-05,6.205041117193735e-06,3,2.315387351137792e-05,8.369493650041577e-06,3,0.22563359195059574,0.8500708211236103,-0.23434505478105486
LBPA(37:4),1.5797196719469722e-05,1.6701645948147938e-06,3,2.1423215594829558e-05,1.2173488847641104e-06,3,2.0359345033835896,0.7373868152305921,-0.4395064741858945
LBPA(37:7),2.8284132113345873e-05,1.894860371015768e-05,3,3.0236954154907702e-05,1.5587951022563047e-05,3,0.047198679868540865,0.9354160464854602,-0.09631991737443368
LBPA(39:10),2.2265889459192417e-05,1.232849740433686e-05,3,2.175527785037206e-05,1.1238018551367126e-05,3,0.017610569329082188,1.0234707004126644,0.03346980194667328
LBPA(39:8),2.320230468345533e-05,2.453072433582596e-06,3,2.119002944025764e-05,1.2040983573652706e-06,3,0.5667276879402247,1.0949633056844503,0.13088252316516916
LBPA(39:9),2.354217134114479e-05,6.892750692070413e-06,3,2.8137958734162645e-05,1.8331267885800095e-05,3,0.15167833443308276,0.8366694813779063,-0.2572702830433762
LBPA(41:10),2.78382467267914e-05,2.9432091585909287e-06,3,3.250104631192309e-05,1.8468335113536925e-06,3,1.092837522473211,0.856533862313807,-0.2234178117695538
LBPA(41:11),1.5754280757944483e-05,1.9233323873344253e-06,3,2.2277870957668335e-05,1.2659136647899694e-06,3,2.0967884995547026,0.7071717395203626,-0.4998674729697818
LBPA(41:12),2.818257808034139e-05,1.5226160474232823e-05,3,3.0797238369444365e-05,1.5876976442837415e-05,3,0.07214411632436049,0.915100819828796,-0.12799739602156443
LBPA(41:9),2.0829177833646568e-05,2.2021727002982707e-06,3,3.081058944771596e-05,1.7507752996778952e-06,3,2.449010429140756,0.6760395762305246,-0.5648203886754163
LBPA(43:12),2.467761157543452e-05,4.822688911591137e-06,3,3.327201136114946e-05,1.8906426883053683e-06,3,1.3439107680140185,0.7416928092375469,-0.43110631283177875
LBPA(9:0),8.738057576066495e-05,1.9666222942308387e-05,3,7.177589429844794e-05,4.078580290171296e-06,3,0.6027312304463331,1.217408387798443,0.2838132109591939
LBPA(41:9),2.3374686664181024e-05,1.1245430663282745e-05,3,3.6110765240806335e-05,2.051951519569438e-06,3,0.9001568841757274,0.6473052151707622,-0.6274819675460622
LBPA(43:11),1.5957245757854266e-05,1.6870858398996632e-06,3,1.6037090599223218e-05,9.1128870310847e-07,3,0.024124583281780576,0.9950212389912657,-0.007200774195552297
LBPA(44:11),0.00011319991910889373,1.3460530842153897e-05,3,8.836677741845973e-05,3.0862753658478536e-06,3,1.4471852487731858,1.2810235069774807,0.3572969495973407
LBPA(44:9),1.7120132799408608e-05,3.7912556990833632e-06,3,1.807527234113678e-05,2.0085462816948715e-06,3,0.1430119953274361,0.9471576680172941,-0.07832349186208594
LBPA(32:3),2.662477249861452e-05,2.8149141370999705e-06,3,1.2184121209976283e-05,6.923482752222832e-07,3,3.0034831394097337,2.185202530389662,1.1277669987409407
LBPA(33:0),1.833623947332583e-05,8.31373371517183e-06,3,1.7374155937465763e-05,9.87265859346359e-07,3,0.06959063410100311,1.0553744043349709,0.07775489983678084
LBPA(34:0),2.22275295323625e-05,1.3100188530955887e-05,3,2.044753206439373e-05,1.161906822278148e-06,3,0.08293228962797826,1.087051946531404,0.12042088352307227
LBPA(35:0),5.934078553131625e-05,5.56803580377609e-05,3,4.2779866812691596e-05,1.8804523434302227e-05,3,0.18639187872370955,1.3871194548392443,0.4720920338643919
LBPA(37:0),4.161326899106504e-05,1.922224800311346e-05,3,2.1777366921982467e-05,8.341684672235767e-06,3,0.7534304642874288,1.910849421793957,0.9342140959552022
LBPA(38:4),0.00036689214290242943,0.00042135007206533045,3,0.00016769583736054227,4.907090856547835e-05,3,0.3356758148179502,2.187842874797301,1.1295091312335512
LBPA(39:4),0.00015997894476055,1.6913834409974453e-05,3,2.3032719175700284e-05,1.3088070218735413e-06,3,3.8188043007700805,6.945725493381135,2.7961253941401756
LBPA(39:5),6.353872576816444e-05,6.717655800718346e-06,3,1.7221973401779943e-05,9.78618266771952e-07,3,3.5323852997883844,3.689398670282322,1.8833856926821595
LBPA(40:4),0.0026809188461861823,0.0028869059467847885,3,0.0006187112764643464,0.0005587762792909857,3,0.5356942358760637,4.333069313858985,2.115389314837523
LBPA(40:5),0.0010210434774258184,0.001088390935923294,3,0.00018332686089123245,4.299142246572917e-05,3,0.5957485848813372,5.569524686464805,2.4775542105563124
LBPA(41:6),4.870864201684453e-05,5.149739590048782e-06,3,1.3479117659894254e-05,1.4758062816368652e-06,3,3.4700128687631584,3.6136372755148614,1.8534517007020677
LBPA(41:7),8.707145608377474e-05,9.623427571760761e-05,3,2.3058316787118685e-05,3.1936098713555706e-06,3,0.5035211213824291,3.776141029184594,1.9169126466663307
LBPA(42:4),0.0005129692726478619,0.000570866808970735,3,0.00019982973336069333,5.019852455804631e-05,3,0.4006437742967101,2.5670317625953625,1.360101146889303
LBPA(42:5),0.001002581735244168,0.0010808033896661643,3,0.00035012474408196325,7.662141903719506e-05,3,0.44874336332100884,2.8634986592363387,1.517778927956271
LBPA(42:6),0.0006449124395303569,0.0006801501375819903,3,0.00015863047219132976,2.5291807185175788e-05,3,0.547323186678994,4.065501606478896,2.0234333647318907
LBPA(42:7),0.000691347934658248,0.0007558007271893858,3,9.439835937747811e-05,1.6779701923768942e-05,3,0.6140055342781781,7.323728285294672,2.8725782672781275
LBPA(42:8),0.00013243066869048323,0.0001556422920701867,3,1.8013767820578465e-05,1.0236110480106147e-06,3,0.5656029712585638,7.351636260083126,2.878065387579605
LBPA(44:4),6.790987023524456e-05,7.870188701198672e-05,3,2.5881046745174224e-05,8.722674423014502e-06,3,0.3872743062028096,2.623922861539865,1.3917253080239456
LBPA(44:5),0.00014080163257142113,0.00016152052156199697,3,6.561635717292155e-05,1.6290232377043943e-05,3,0.33030794565222715,2.145831293260622,1.1015366548717633
LBPA(44:6),0.0002245189153330495,0.00025041394986023523,3,8.775441733656395e-05,2.077143750052608e-05,3,0.39881131900282696,2.558491323256738,1.3552933406703302
LBPA(44:7),0.000421328829557703,0.0004726190060552764,3,0.00010068426267462817,1.6967600278634683e-05,3,0.5151298292974279,4.184654268356432,2.0651084337835903
LBPA(44:8),0.0002970937457136425,0.0003141740361699529,3,4.123809036408952e-05,1.0271673309991698e-05,3,0.6356222640929731,7.204352652865667,2.8488688028555296
LBPA(44:9),0.00030706026710904084,0.0003508494689977755,3,5.5911001204456145e-05,1.1336165855474148e-05,3,0.5481988308371334,5.491947210642472,2.4573177581670347
LBPA(46:10),9.803797058740572e-05,0.00011686636083331306,3,1.4749851677182174e-05,8.279214929307503e-07,3,0.5457233942610223,6.646708911593271,2.732640173363564
LBPA(46:7),6.411834291406517e-05,7.348596259910801e-05,3,2.4688466685025946e-05,8.577809418593692e-06,3,0.38912368485784854,2.597097006147986,1.376899902223832
LBPA(46:8),0.00011567467923220242,0.00013123199090023265,3,1.8061780333656865e-05,1.0263393022725378e-06,3,0.573303453040093,6.40438966122574,2.6790610881814465
LBPA(46:9),0.00021617551922262492,0.00024128878527526776,3,3.755086463417105e-05,1.0018008033507048e-05,3,0.5696323862849295,5.756871947654345,2.525285122183464
LBPA(52:5),8.881173092853022e-06,9.389653824987517e-07,3,1.7078636006402557e-05,9.704732888327038e-07,3,3.334754819622974,0.5200165334938684,-0.9433706016135965
PG(34:1),0.0020308058532617535,0.0004231820491159311,3,0.0007800160924876625,0.00032421247871905045,3,1.815296778039933,2.603543533037909,1.3804765297828323
PG(36:1),0.0015869096722001582,0.0004880078340316722,3,9.973628790842884e-05,9.280987910919237e-07,3,2.2092063693108157,15.91105610083616,3.9919576930247174
PG(34:2),0.00019055941049036412,5.3515231162263286e-05,3,3.411806578194945e-05,5.297243165087871e-07,3,2.1447758090570908,5.585293483758441,2.4816330902768162
PG(34:1),0.0020308058532617535,0.0004231820491159311,3,0.0007800160924876625,0.00032421247871905045,3,1.815296778039933,2.603543533037909,1.3804765297828323
PG(36:4),5.0597248516932534e-05,1.2454092727891444e-05,3,1.563385835076806e-05,8.883755075713692e-07,3,2.0789281361517626,3.2363890846207384,1.6943850616335845
PG(36:1),0.00047203643399775836,0.00011179305823391742,3,9.727941922514731e-05,2.893822015347688e-05,3,2.3075959052801585,4.85237718067846,2.278691697108224
PG(38:4),1.9158053841439833e-05,1.8250860047027415e-06,3,1.392561803111889e-05,1.45673522580094e-06,3,1.7489508641646243,1.37574172999922,0.4602096562159026
PG(40:7),1.0004360344827612e-05,1.0577147793004811e-06,3,0.00019204780677335202,1.0912889447528021e-05,3,5.060403532634191,0.05209307262037312,-4.262764655288526
PG(32:1),4.944549222327281e-05,1.6395902484092806e-05,3,1.0633177356139952e-05,5.901317117184165e-07,3,1.8272788460756726,4.650114501731821,2.2172662407468775
PG(34:2),0.00019055941049036412,5.3515231162263286e-05,3,3.411806578194945e-05,5.297243165087871e-07,3,2.1447758090570908,5.585293483758441,2.4816330902768162
PG(35:1),3.1231601187468514e-05,5.4773297053566506e-06,3,1.6675584676276248e-05,1.035922844603506e-06,3,1.9732227272968705,1.8728939220884162,0.9052691898047533
PG(36:3),0.00022904729601043523,5.6785743963484824e-05,3,4.598439894135757e-05,3.7346180516622414e-06,3,2.2937375183820956,4.980978359693945,2.3164291431064554
PG(38:3),1.3719423261040332e-05,1.3444923591476378e-06,3,1.0720023382207051e-05,6.091526480331246e-07,3,1.6115644294471512,1.279794154536234,0.3559117820132578
PG(41:2),1.378192808343491e-05,1.4570995564591148e-06,3,1.6456485611220618e-05,9.351203285650085e-07,3,1.255864368851883,0.8374769929029015,-0.2558785374813059
PGEX(36:2),0.0015869096722001582,0.0004880078340316722,3,9.973628790842884e-05,9.280987910919237e-07,3,2.2092063693108157,15.91105610083616,3.9919576930247174
PG(41:6),2.1658803936154063e-05,2.289885233600743e-06,3,1.68220158840721e-05,9.558911539359058e-07,3,1.5546385165979466,1.2875272550813408,0.3646029723770247
PG(43:6),1.6067393605942497e-05,1.698731262776828e-06,3,2.136533805560565e-05,1.214060062060756e-06,3,1.930396952460579,0.752030862517847,-0.41113622515492554
PG(43:8),1.8194400096265765e-05,1.9236098280162463e-06,3,2.281590296690548e-05,1.2964866972795604e-06,3,1.5843923589541087,0.7974437883373183,-0.3265452677279178
PG(45:8),1.3324366938823976e-05,1.4087237314780749e-06,3,1.3537942932895994e-05,7.692775931984091e-07,3,0.08142792057571444,0.9842238961169613,-0.022941550588662134
PG(43:5),2.4310504122445627e-05,2.570237238190877e-06,3,2.469687279518124e-05,1.403370582781747e-06,3,0.08068818322369954,0.9843555629111472,-0.02274856368083482
PI(34:1),0.00011786858989100713,1.8523248497300017e-05,3,0.00016523447647001549,1.8021563621503414e-05,3,1.4722110335709395,0.713341382555815,-0.48733542487813586
PI(38:4),0.005101413967673946,0.0009738398028889332,3,0.002830149125640618,0.0005321998980213192,3,1.6214256515681522,1.8025247932895467,0.8500191035215082
PI(38:6),0.00011861150463991786,2.3396878449291462e-05,3,7.455838800268302e-05,2.1321248517187936e-05,3,1.1336090253355582,1.5908539309574339,0.669801376361866
PI(40:6),0.00045122280315857186,9.062535618133099e-05,3,0.0002676612434253576,8.758172347746408e-05,3,1.1859678038029957,1.6857980534802524,0.7534317221088663
PI(40:7),4.8560560287500534e-05,1.1059646478422173e-05,3,4.365852144831142e-05,6.257089974614116e-07,3,0.31325370483149234,1.1122813754696843,0.1535217949363451
PI(32:1),1.1371683503215833e-05,9.759430622219357e-07,3,1.1868409652211393e-05,2.973329636667476e-07,3,0.35013929207370426,0.9581472022325244,-0.06168077753053903
PI(34:2),0.00011356309886581734,1.3489292617604095e-05,3,9.760081607731735e-05,3.433857960708769e-05,3,0.3051438594721386,1.1635466119038902,0.2185290065452483
PI(34:3),1.3315238102564409e-05,1.4077585818136534e-06,3,1.1480648879175912e-05,6.523742921583719e-07,3,0.9588396176205152,1.1597983914233412,0.21387404244555858
PI(36:1),0.0001243138666433711,1.1653867017165052e-05,3,0.00013543716830651044,6.891336251866908e-05,3,0.0988324595150273,0.9178711294526922,-0.12363648367823535
PI(36:2),0.000500138781593639,7.445624586083056e-05,3,0.0007092888260509758,0.00022766325654804728,3,0.6882867274533914,0.7051271121500716,-0.5040447415768196
PI(36:4),0.0004629697976579466,8.765734110362416e-05,3,0.0002330553366250444,7.070839840521115e-05,3,1.617968114726693,1.986523047969524,0.9902455319099993
PI(36:3),0.0003599703069095455,6.141000756966563e-05,3,0.00045570549194053067,0.00012375023470269697,3,0.5283357510934646,0.7899187375966964,-0.34022385032722335
PI(36:5),3.338614626661097e-05,6.369068590317374e-06,3,1.541862264389472e-05,4.0390627513983043e-07,3,2.0871573371038625,2.1653131435725754,1.1145756799222297
PI(37:2),1.5717620814376468e-05,1.315740307374883e-06,3,4.0488983414739686e-05,1.4047360217842066e-06,3,4.620245992814018,0.3881949974731792,-1.3651465681988415
PI(37:3),6.782922425457188e-05,1.3112642496769154e-05,3,8.553141627893277e-05,2.3908141220410835e-05,3,0.48980495892040543,0.793032866816668,-0.33454743600625303
PI(38:2),9.916086169888697e-05,1.0483819587857028e-05,3,0.00019984961846450434,7.263581327616253e-05,3,1.1175313091355916,0.4961773880819248,-1.0110721050125042
PI(38:3),0.0030713368183308046,0.00047999936846680405,3,0.0042435234281411995,0.0008859592078463815,3,0.9424926214177648,0.7237704399044992,-0.46639590825186156
PI(38:5),0.0005599626675226144,9.62398859697739e-05,3,0.0003019758886633233,6.326106038709332e-05,3,1.7485339854099056,1.8543290658113565,0.8908972846798909
PI(39:4),1.9793020396775416e-05,3.1830535356560005e-06,3,1.9372600573583534e-05,6.200102854163083e-07,3,0.07918123608471561,1.0217017752260462,0.030974149124014715
PI(39:3),3.595453092367099e-05,5.691639327999712e-06,3,4.601397051853134e-05,1.9281133224173984e-06,3,1.3551182389608365,0.7813829260657025,-0.35589836323250107
PI(40:3),6.542551432117543e-05,7.761434862145644e-06,3,0.00011034741392422269,3.441307954588212e-05,3,1.0358390970263813,0.5929048266242484,-0.7541275536521003
PI(40:5),0.00027514004811641574,5.2681202808104856e-05,3,0.0001426166763207344,5.042666701312639e-05,3,1.4609807992669794,1.9292277398026445,0.9480234594525407
PI(40:4),0.000131498861564337,1.5127890062126513e-05,3,0.00011388689111401212,3.580965219722943e-05,3,0.32194501572490497,1.154644404444174,0.20744861360363423
PI(42:6),5.011761690328975e-05,1.0696422976770268e-05,3,2.9932550408949386e-05,1.4956565838683702e-06,3,1.4980787130024857,1.6743517080424037,0.7436026068326006
PI(37:4),2.4263608451372908e-05,5.548497917795565e-06,3,1.321432349408267e-05,7.508883013956193e-07,3,1.571408751595783,1.836159714285644,0.8766915538423111
PI(31:1),0.0011961450632808743,9.659982270304705e-05,3,0.0008995343371622604,0.0003600167465489882,3,0.6194319784998057,1.3297380809879085,0.41114210552199776
PA(32:0),2.4665265563350768e-05,5.717322111261832e-06,3,1.1449470409350638e-05,6.506026124914034e-07,3,1.7844101617645494,2.154271305265522,1.1071999518845799
PA(32:1),1.5498705454754112e-05,4.0537763788425e-06,3,2.5855905331906514e-05,2.6435649941481583e-07,3,1.9375175606983475,0.5994261371164796,-0.7383461030174946
PA(34:2),5.403347806194064e-05,2.0331578305095745e-05,3,4.0208390082606175e-05,2.284794204145259e-06,3,0.5131239872348071,1.3438358996948523,0.42635697654612054
PA(38:4),5.48028940838591e-05,1.1758512343753657e-05,3,3.1547166324708775e-05,1.792630409419995e-06,3,1.5587839940187291,1.7371732700104883,0.7967416592399271
PA(31:1),8.63217867881878e-05,9.245345817734554e-06,3,7.74629886630374e-05,6.590995492878968e-06,3,0.6056449587354413,1.1143616877950064,0.15621756346611626
PA(34:1),0.00018974568135529852,4.4933370762897595e-05,3,0.0001919754113698203,2.0041894612829946e-06,3,0.028863118388296923,0.9883853353999256,-0.0168544892214261
PA(36:1),5.5481075218261144e-05,7.897790215206637e-06,3,6.756185374481638e-05,4.979607324500695e-06,3,1.0530055509082976,0.8211893567606244,-0.284213165745976
PA(41:5),3.0045129240119547e-05,3.1765326465572355e-06,3,5.834246172951819e-05,8.11522936489426e-06,3,2.3084576741357683,0.514978771026357,-0.9574151335939459
PA(41:6),3.800091179385503e-05,4.0176607644920915e-06,3,5.015671556470334e-05,2.047088483204108e-06,3,2.021215647280895,0.7576435451566392,-0.4004088435739865
PA(42:10),7.100701196583068e-05,7.507243182124642e-06,3,7.15792103049098e-05,4.067403954894982e-06,3,0.03943991311819336,0.9920060819804843,-0.01157912909760551
PA(42:8),0.004037382444007929,0.00042685378510214734,3,0.0037193633524333484,0.00021134842288615208,3,0.5060332116053232,1.0855036363593036,0.1183645588860348
PA(42:9),0.0016320901343780125,0.0001725533464190587,3,0.0017225354763977403,8.228660923848895e-05,3,0.33862249810297784,0.9474929002862269,-0.0778129619046644
PA(43:5),1.2317781018293508e-05,1.3023020545208559e-06,3,2.9139065797647187e-05,3.2094853530279462e-06,3,2.961247359060334,0.4227239508580299,-1.2422122394261432
PA(43:6),1.9021935311498976e-05,2.01110130147125e-06,3,3.2174987635497935e-05,1.427816764587964e-06,3,3.117130223334063,0.5912025678764365,-0.7582755590728603
PA(43:9),2.2351972073010004e-05,2.3631706969009314e-06,3,2.0312241339858987e-05,8.959560837032584e-07,3,0.6295163646302704,1.1004187917533466,0.13805268175138247
PA(44:10),3.565480388118406e-05,3.7696176185503423e-06,3,2.822296797836499e-05,3.3154537498662217e-06,3,1.2050522832884154,1.2633258099756244,0.3372267561634619
PA(44:11),9.061037411547866e-05,9.5798160558499e-06,3,9.451286932357884e-05,5.985330329876947e-06,3,0.23521393955907807,0.958709377505624,-0.06083455094224038
PA(44:12),3.980930965746483e-05,4.2088543122319396e-06,3,5.23398785479183e-05,6.117218834577034e-06,3,1.3653509170952474,0.7605923200799661,-0.39480472315325865
PA(44:4),1.3309070380691508e-05,1.4071064970871216e-06,3,2.0562141328956e-05,9.966395007365894e-07,3,2.724387078429269,0.6472609135289534,-0.6275807091360803
PA(44:5),4.77665805339917e-05,5.050139783656533e-06,3,0.00011665958639861232,6.629043001073482e-06,3,3.8594619570456747,0.40945268201773677,-1.2882313569715445
PA(44:6),0.00012594295678033712,1.3315366714498302e-05,3,0.00026155068063520227,1.5111960815021259e-05,3,3.5098780489026935,0.48152410261166945,-1.054320081142528
PA(44:7),0.0003370732976781458,3.563720181731109e-05,3,0.00034411361339114734,1.4377956865099216e-05,3,0.11527716105247769,0.9795407230663702,-0.029822623073785852
PA(44:8),0.0011840241932483536,0.00012518140541544967,3,0.0008448342607007923,1.3968282725651266e-05,3,2.0195605967285633,1.4014869523238824,0.48695831311442866
PA(44:9),0.0004958354166452025,5.242238686028454e-05,3,0.00040833482993492325,7.917477129127878e-06,3,1.337305531286884,1.2142863657362375,0.2801086931820659
PA(46:11),2.7409269496077463e-05,2.897855378711928e-06,3,2.7033310289013244e-05,2.9721667666676136e-06,3,0.054065714915828365,1.0139072574925097,0.019925694476578073
PA(46:12),1.2602940375180598e-05,1.33245063532355e-06,3,1.1343299942614106e-05,6.44569601307602e-07,3,0.6685905440888342,1.1110470884962074,0.15191996245188463
PA(46:8),4.3416616446257435e-05,6.540320195445309e-06,3,3.0358450174245452e-05,6.193324147588655e-07,3,1.5812395374323045,1.4301328360658496,0.5161491561176287
PA(46:9),2.193426051228503e-05,2.319007984240158e-06,3,2.641053830855194e-05,5.615850874424097e-07,3,1.5031511383613394,0.8305116789377422,-0.26792763888864063
PA(46:5),3.295577166503408e-05,3.484261417211003e-06,3,2.4410386762737768e-05,1.3870913528710082e-06,3,1.7730301598102576,1.3500716717582193,0.433035998198681
PA(46:6),2.2373118172248063e-05,2.365406376236512e-06,3,1.563607955485585e-05,6.518286031509304e-07,3,2.0490400614438755,1.430864948835592,0.5168875107510417
PA(48:7),2.2321180850493803e-05,2.3599152832607224e-06,3,1.3978809533044161e-05,7.94329316252983e-07,3,2.3578790987868454,1.5967869651367177,0.6751718488530845
CL(72:8),0.00041498521716263926,0.00012502961846725568,3,4.1352232294631244e-05,7.110646206631064e-06,3,2.1763406926365647,10.035376426740491,3.3270228280608753
CL(68:0),1.8490873405724613e-05,5.432195458178488e-06,3,1.6352387680506155e-05,1.6914127442242845e-06,3,0.2592136859131336,1.1307751361452718,0.17731206617854056
CL(70:0),3.5926605716740065e-05,5.797303087782787e-06,3,4.719013708068908e-05,1.1556434776635538e-06,3,1.5239472401889307,0.7613159854846402,-0.39343272384757977
CL(70:4),0.00010230147298621575,2.3555063344641582e-05,3,9.064232635522386e-05,5.063116971592005e-06,3,0.34766083381875357,1.1286280604195897,0.17457012402410202
CL(70:1),4.551527411624608e-05,9.604921794753277e-06,3,4.7312464029183246e-05,3.045329451913489e-06,3,0.1119348161275723,0.9620144511638915,-0.05586952889008157
CL(70:5),0.00011456121935717987,3.175609148922532e-05,3,0.00010426178348019669,5.924552515532124e-06,3,0.21453084954088975,1.098784382284612,0.13590830973766674
CL(70:2),5.1416328870624584e-05,6.348065488250906e-06,3,4.7501044171756284e-05,6.078764183318225e-06,3,0.31567647384504033,1.0824252343740328,0.11426737809478588
CL(70:6),0.0001796164439097644,4.2658286497551266e-05,3,7.210479221606438e-05,2.9066127158423424e-06,3,1.9169380570516084,2.491047243732952,1.316752383141541
CL(72:0),3.0182136585563748e-05,6.946628857303032e-06,3,4.7353034319428415e-05,1.4817326958698233e-06,3,1.8589163531429322,0.6373854816138015,-0.6497619371495666
CL(72:4),0.00018668830668482883,5.375269607280228e-05,3,0.00012246442046011838,1.846448933336922e-05,3,0.9138367531804241,1.5244289401232705,0.6082689019900933
CL(70:3),0.00014185645619406605,4.069335048940239e-05,3,5.01892794257786e-05,1.5241016726051359e-06,3,1.7555448964357905,2.8264294251095516,1.4989806738850229
CL(72:1),4.132807536323349e-05,5.583084258741293e-06,3,5.883690902109997e-05,9.69974044077534e-07,3,2.230681889003658,0.7024175139522116,-0.509599277666434
CL(72:5),0.00031599280496995145,6.184160639005256e-05,3,0.0002506129347657245,0.00010298408710591345,3,0.3987934943121703,1.2608798714453613,0.33443083147448843
CL(72:2),6.231257577949655e-05,1.1202468894256602e-05,3,7.592813325498967e-05,7.810080447750488e-06,3,0.7978919128653205,0.820678358708386,-0.28511118496241555
