Class,PCCL3Ctrl,PCCL3Ctrl,PCCL3Ctrl,PCCL3TSH0,PCCL3TSH0,PCCL3TSH0,PCCL3TSH24,PCCL3TSH24,PCCL3TSH24,PCCL3TSH48,PCCL3TSH48,PCCL3TSH48
GP12_CL,1235920.96875,1335145.890625,1315928.1484375,1596727.828125,1742807.34375,1401406.40625,1277444.203125,1433564.546875,1887669.21875,1255996.3125,1384391.34375,1319890.96875
GP12_CL,1446996.1171875,1348329.40625,1608886.828125,2298232.4375,2582026.78125,2463330.140625,1571213.03125,1546257.65625,1691885.25,1401616.625,1329436.71875,1299257.953125
GP12_CL,2789891.03125,2755043.0625,2151910.75,2758786.9375,2364913.8125,2467538.5625,1347767.171875,1465589.9375,1008005.71875,624724.4140625,1215795.71875,1132532.359375
GP12_CL,3662144.125,3098035.25,3425929.375,2313430.0625,2477984.625,3201941.5625,1405508.21875,2051382.09375,1393384.6875,936517.8125,1607973.78125,1250753.84375
GP12_CL,1542716.5390625,1544194.875,1508417.3125,1921236.390625,1979183.734375,1533796.0625,1335393.765625,1379814.234375,1959981.875,1074719.140625,1318079.328125,1289344.015625
GP12_CL,1843051.046875,1776014.71875,1809532.8828125,3209749.46875,3463457.4375,3465870.1875,1935268.3125,1964013.265625,1515714.96875,1512258.4453125,1758823.71875,1691489.359375
GP12_CL,1180598.21875,833366.046875,1503591.15625,1753295.75,2009538.5625,2090053.28125,805819.921875,875605.96875,657972.328125,642390.296875,943680.140625,1012343.125
GP12_CL,1913362.96875,1719999.921875,1645851.84375,2207788.8125,2144844.8125,1923289.03125,1374714.078125,1433884.578125,2272124.09375,1137040.484375,1226866.09375,1292238.203125
GP12_CL,3469487.3125,3663579.9375,4115626.4375,6266295.125,6585706.375,6907426.0,3111930.28125,3305074.75,1880067.21875,1964594.140625,2445356.171875,2216451.1875
GP12_CL,696879.6171875,572805.4375,694515.5078125,916534.7109375,950441.921875,765171.5546875,702336.4921875,727539.921875,958110.7578125,698315.58203125,671412.37109375,672746.1640625
GP12_CL,983774.7890625,936590.0625,867300.28125,1424825.515625,1428375.90625,1471963.609375,869525.6015625,775822.09375,1308572.046875,617500.75,687906.421875,802560.1796875
GP12_CL,881947.53125,847989.4921875,974456.890625,1727338.0859375,1782858.6875,1929661.828125,722158.6015625,722158.6015625,722158.6015625,340971.93359375,596430.65234375,468701.29296875
GP12_CL,1476735.078125,1357099.109375,1352189.484375,2035744.515625,2069966.671875,1885581.109375,1292524.0625,1201136.78125,1820496.4375,855115.7890625,1024561.890625,914791.6484375
GP12_CL,3770976.625,4020715.53125,4918930.5625,5721110.75,6095098.25,6318373.625,2498857.375,2901378.75,1624678.140625,1418996.046875,1986672.28125,1856058.71875
GP12_CL,873759.6953125,798984.6875,739494.1796875,1293343.640625,1219932.984375,1075510.609375,849246.5390625,855020.8125,1309422.3671875,702263.125,780868.25,719014.2734375
GP12_CL,893306.7578125,753548.96875,867489.640625,1542899.515625,1637961.4296875,1593569.703125,877698.6640625,811966.6875,1203868.21875,599765.1171875,656307.23046875,734152.0234375
GP12_CL,1037917.046875,882377.7265625,1137714.109375,2575459.71875,2852944.84375,3065071.625,937304.09375,990137.0859375,963720.58984375,561372.26953125,967543.390625,906113.1796875
GP12_CL,1058236.6015625,1070953.1171875,891945.75,1383073.234375,1303360.21875,1190145.109375,927815.7734375,931568.4921875,1420456.5625,748001.0,639506.0859375,742170.1953125
GP12_CL,850873.875,844236.0078125,875522.7734375,1665130.34375,1684295.84375,1815303.15625,799594.1875,832680.609375,711415.3671875,547246.59375,680889.265625,579762.640625
GP12_CL,1081214.859375,939804.4375,928166.7734375,1466421.71875,1434264.09375,1248213.1875,857963.71875,855918.921875,1206836.015625,566270.1640625,498414.404296875,742446.78125
GP12_CL,701426.0078125,714099.828125,822136.0625,1484806.5625,1523715.828125,1625582.953125,597209.953125,639439.03125,618324.4921875,384357.5703125,491635.8671875,462679.07421875
GP12_CL,5013948.1875,8001190.15625,5085606.4375,6455282.40625,6878801.96875,6732407.71875,7530977.09375,6648765.71875,5528554.21875,4056552.515625,6063237.4375,5733530.40625
GP12_CL,1404210.09375,1294556.578125,1478899.9375,652331.4921875,918797.46875,673443.890625,1095794.09375,1354054.703125,854719.625,1409782.53125,1574185.3125,1516259.375
GP12_CL,665719.109375,619176.875,720042.1875,368179.875,415852.6328125,392016.25390625,338658.390625,398445.7109375,368552.05078125,349015.875,404184.48046875,344271.453125
SP00_OthSL,20450203.640625,13744999.390625,19752497.4375,22314409.5625,22103626.328125,20211837.0625,17738665.125,17975201.609375,24830464.71875,26694273.84375,29290635.84375,27512690.6875
SP00_OthSL,10513021.90234375,15089865.734375,7533433.57421875,16954664.84375,14343494.0625,13723424.8828125,12324316.328125,11932209.99609375,31581073.59375,31093819.625,36828787.9375,47113556.3125
SP00_OthSL,4364521.34375,5284125.51953125,3146634.220703125,5164057.203125,5175439.9375,5272113.31640625,4078005.9921875,4131505.5703125,6802647.5625,4980197.75,5940394.173828125,6295535.7265625
SP00_OthSL,980073.546875,1410001.3681640625,948118.138671875,2035194.365234375,1951618.6015625,1892727.296875,1746482.41015625,1402773.875,4630251.25,4333626.568359375,5284608.25,7132887.48828125
SP00_OthSL,2975309.4609375,1681899.390625,2994441.61328125,2636403.2890625,2659852.77734375,3044360.958984375,1848320.7109375,1947836.62109375,3022062.44140625,3257041.353515625,3474189.337890625,3137906.66015625
SP00_OthSL,30731562.1875,41120748.25,21070618.84375,45921727.625,38629596.03125,38080920.78125,34037930.0625,33448919.34375,91449452.625,93703828.625,108676595.5,135010325.25
SP00_OthSL,1723624.41796875,2164594.248046875,1253903.49609375,2766824.75390625,2897356.98828125,2130107.796875,2044958.9375,2195529.5625,6380792.515625,5734031.37890625,6629615.44921875,8941484.109375
SP00_OthSL,7321602.203125,4540445.7890625,6501870.671875,9879072.80078125,10351952.3203125,9253786.53125,6188117.109375,6810162.4140625,8686438.484375,6846570.80078125,7147478.5390625,7630867.8828125
SP00_OthSL,28967830.875,40263142.3125,20712710.625,42996561.5625,39171676.125,37580461.4375,33415861.3125,33600179.75,87661024.75,86398685.375,99092630.5,121611588.25
SP00_OthSL,1502183.953125,1070560.65625,1271875.234375,1480163.18359375,1422393.875,1356031.3046875,978455.703125,943252.9375,1247124.984375,1229416.05859375,1323161.4921875,1445520.78125
SP00_OthSL,11222512.640625,7173488.84375,10553279.1875,15642927.6875,16667291.65625,14033706.28125,10902972.59375,10942209.828125,13161615.296875,10684135.09375,12465927.59375,10999013.5625
SP00_OthSL,2705078.203125,1701586.5546875,2716099.15625,2960347.5,2820419.09375,2868611.3125,1659383.9375,1832622.484375,2377694.9375,2378392.1875,2665001.40625,2866934.578125
SP00_OthSL,26413965.25,33267229.75,19933610.40625,31787633.5,30906503.375,30303448.40625,26387868.8125,24546854.40625,39393291.5625,46018108.75,41566091.0625,50647332.875
SP00_OthSL,6500431.40625,4011184.62890625,6000744.078125,7311683.828125,6964707.2109375,7954814.765625,7016246.625,6978812.703125,8911222.09375,6344101.6796875,7207043.47265625,6431805.3046875
SP00_OthSL,754921.8386230469,660514.5,849329.1772460938,745224.9189453125,767487.197265625,722962.640625,786148.384765625,786148.384765625,786148.384765625,696903.0546875,696903.0546875,696903.0546875
SP02_CER,106324587.0,60214716.875,96847026.75,135569749.75,141303373.75,130811099.75,99673060.5,99291139.75,121688006.5,158879958.25,147418405.5,146020041.5
SP02_CER,1587181.12109375,1190097.677734375,1219024.0400390625,1114570.0234375,1032198.6713867188,950817.107421875,892523.40625,862181.48046875,1322799.654296875,1177566.76953125,1232525.1796875,1176542.267578125
SP02_CER,983944.2900390624,1482125.96484375,1435639.9375,1403795.953125,1525352.5703125,1210761.1171875,737155.453125,886970.607421875,1017601.45703125,1114913.18359375,895197.71875,1005055.451171875
SP02_CER,2406938.765625,2721171.09375,2262347.859375,2601612.037109375,2018864.91015625,2366236.814453125,1742539.4580078125,1841295.57421875,2452239.40234375,1981433.470703125,1667885.37109375,1967522.59375
SP02_CER,4574802.0625,2678506.40625,3549599.90625,2589484.34375,2436006.3125,2167153.578125,2593643.84375,2815569.4375,3340168.59375,7596967.75,7639296.0625,7975104.3125
SP02_CER,15621830.0,10894267.390625,14143827.0,13275673.125,13244560.75,12386374.375,9453933.0,9390788.75,12352869.125,17743749.25,18156494.0,17796562.5
SP02_CER,28550733.0,18270984.25,25363870.25,26359454.75,26089300.75,24674338.0,20658047.75,20624354.25,24104912.75,31440442.5,35430443.0,34360873.0
SP02_CER,673905.73828125,617499.73828125,800897.6171875,375776.359375,566338.8203125,756901.28125,385826.08984375,333184.0,343508.0078125,375470.09375,468736.01953125,282204.16796875
SP02_CER,620631.9189453125,651401.6904296875,543186.400390625,697794.564453125,590724.736328125,661323.38671875,565562.42578125,475764.8173828125,832567.34375,504001.791015625,592168.044921875,478690.7238769531
SP02_CER,736316.69140625,1205331.328125,1003761.2861328124,1343634.8876953125,1053991.2294921875,1195541.734375,1069566.8984375,1018146.267578125,1345611.0126953125,981813.984375,910405.013671875,1009430.296875
SP02_CER,377506.90625,377506.90625,377506.90625,464483.744140625,404497.1171875,434490.4306640625,499149.0751953125,427963.400390625,570334.75,379464.322265625,257985.865234375,373767.35546875
SP02_CER,492530.412109375,753264.994140625,774129.3671875,976050.1875,808367.890625,600436.40625,746659.10546875,750597.12109375,754535.13671875,458623.57421875,763603.1328125,701807.365234375
SP02_CER,553702.8154296875,553702.8154296875,553702.8154296875,561515.3203125,514108.0703125,419923.421875,411676.4765625,486474.349609375,707353.931640625,360499.8916015625,449140.14208984375,404820.0168457031
SP02_CER,700837.109375,958581.078125,858726.28515625,805831.234375,960721.734375,1115612.234375,870137.66796875,870137.66796875,870137.66796875,538907.21875,658126.875,777346.53125
SP02_CER,396324.67578125,673183.2421875,487657.27734375,595436.3798828125,560723.982421875,630148.77734375,440069.5234375,524019.12890625,632783.41796875,327231.34375,330564.359375,366585.1640625
SP02_CER,1724531.474609375,576690.9453125,1037684.38671875,2769036.453125,1933406.04296875,1941362.474609375,2218725.421875,2042493.201171875,3418017.0859375,4456962.42578125,4344744.6640625,3949078.421875
SP02_CER,422320.23828125,586307.03515625,579314.5234375,699691.5068359375,426438.02734375,575704.9755859375,614492.1196289062,796165.6088867188,691294.23828125,546669.419921875,619419.6435546875,692169.8671875
SP02_CER,292233.306640625,646115.546875,574461.119140625,349655.6015625,690084.828125,566275.34375,574325.021484375,375976.3046875,713371.44140625,632150.650390625,607160.3515625,657140.94921875
SP02_CER,3152851.3203125,4561798.564453125,3378406.126953125,4796623.078125,5405832.125,5304054.828125,3944609.53125,3930305.87109375,4330284.93359375,1418673.234375,1418673.234375,1418673.234375
SP02_CER,5498007.5,8663682.58203125,5758392.9296875,9106073.6171875,9564477.912109377,9392703.8125,7761242.3359375,7892555.75,7723236.6328125,1371020.1875,1440646.8039550781,1510273.4204101562
SP02_CER,2882755.001953125,3313746.26171875,2451763.7421875,3489408.984375,3954565.2724609375,3721987.1284179688,2775052.69921875,3201857.1845703125,3258073.1328125,1311953.42578125,1215998.865234375,1279807.3950195312
SP02_CER,2593433.421875,3062218.859375,2124647.984375,2871437.1328125,3249622.8671875,3243514.5546875,2755847.75,2467849.05859375,2179850.3671875,256860.23828125,256860.23828125,256860.23828125
SP02_CER,1212939.603515625,1542553.8671875,1044411.42578125,1664297.4306640625,1470389.26953125,1294619.5078125,1299192.03125,1233004.7890625,1646282.03125,1164485.08984375,1253166.875,1443169.8515625
SP02_CER,1001591.7001953124,915588.2465820312,1059597.5791015625,1163018.2822265625,1254006.06640625,997022.9921875,1052932.8359375,937208.1640625,1347026.130859375,787739.13671875,807705.578125,978516.3203125
SP02_CER,732902.740234375,1345890.5859375,894073.78125,1202528.5673828125,1098749.248046875,1306307.88671875,1068857.623046875,1265459.0205078125,1462060.41796875,1151781.7153320312,1211856.9345703125,1091706.49609375
SP02_CER,3575732.65625,2203799.265625,3448494.53125,2773554.078125,2906667.375,2392190.40625,2427589.75,2425001.59375,2766239.734375,4208115.0625,4799704.75,5114385.5625
SP02_CER,2190028.41015625,2137017.08203125,2242167.5546875,1591628.80859375,1151534.51953125,1485755.9375,1838331.26953125,1341769.1953125,2059616.53515625,2361779.546875,3019601.119140625,2616695.978515625
SP02_CER,3538647.28125,2414882.46875,3293419.34375,1784058.01953125,2030755.9453125,1537360.09375,1985384.59375,1765196.953125,2120460.296875,4326739.59375,5003780.1875,4816870.390625
SP02_CER,124784620.75,70620059.0,107826579.375,117910733.5,112298845.375,106892327.375,99289419.0,99308953.0,140760827.75,209591154.0,207505006.25,240578462.0
SP02_CER,20626925.078125,14382620.234375,21077356.25,17756073.75,18790142.84375,17286160.25,15211341.515625,14744936.109375,19238228.40625,31008082.84375,30402301.6875,30190655.3125
SP02_CER,56246751.375,32987001.875,52865999.5,75688290.625,78385662.875,71770345.25,50630274.4375,50114696.25,62787948.875,74059157.0,71085726.125,73612094.75
SP02_CER,44875502.84375,27834759.0625,41510603.0,39322129.5,39179696.0,38904761.5,34433859.5,33750893.5,42019065.5,59868618.0,56989918.0625,57818264.4375
SP02_CER,73264605.375,42078765.6875,65809528.375,77770146.375,79548081.5,75632406.375,70925766.125,71902757.25,84873423.25,87805251.875,95507657.25,100001430.75
SP02_CER,1255356.1640625,1636548.462890625,1131132.5224609375,1185676.7822265625,1312152.74609375,920522.3359375,1158963.5234375,1215306.8051757812,2098526.638671875,928329.0356445312,840111.94140625,1016546.1298828124
SP02_CER,26413965.25,33267229.75,19933610.40625,31787633.5,30906503.375,30303448.40625,26387868.8125,24546854.40625,39393291.5625,46018108.75,41566091.0625,50647332.875
SP03_PxCer,140374161.5,139881947.5,167980491.5,62010620.375,68504212.75,58904893.0,92035768.25,90608070.0,229627881.0,72725546.0,124878780.5,109752111.0
SP03_PxCer,533036162.0,501550257.0,593845146.0,329402325.0,349528309.0,306742432.0,437447691.0,407454656.0,997932112.0,347620732.0,541441358.0,489972052.0
SP03_PxCer,17690840.875,14693544.8125,16829338.0625,12264189.625,14842187.5,11974318.375,18310962.875,17748071.46875,44260097.375,13231752.5625,23939886.875,24397512.59375
SP03_PxCer,337800918.0,326803957.0,387988095.0,231690151.5,259525846.0,214354339.5,284153109.0,265327687.0,670634778.0,156583059.0,275888294.0,233845518.5
SP03_PxCer,538476164.0,501581100.0,607838672.0,374079902.0,424314173.0,352138688.0,493846430.0,457781366.0,1087669824.0,270081424.0,493354228.0,415835412.0
SP03_PxCer,122243564.0,103336090.0,112394874.0,110865874.0,107806798.0,106316226.0,100553824.0,107240586.0,182439132.0,89190914.75,121871964.0,118554797.375
SP03_PxCer,355703639.0,316019539.0,391810568.0,220874878.5,253658870.0,205999067.0,358600025.0,328628809.0,867691140.0,181975489.0,344515018.0,285134786.0
SP03_PxCer,3037902.73828125,2115094.71484375,2570274.90625,2561112.29296875,2631927.515625,2162805.50390625,3053618.328125,3016745.3828125,7207695.0,3428499.234375,4755678.4765625,4502847.3125
SP03_PxCer,1612819.96875,1054574.056640625,1865383.46875,437798.17578125,739765.5537109375,444051.52880859375,1479344.5390625,1313894.63671875,5585468.671875,377235.46240234375,1341298.2001953125,730354.3671875
SP03_PxCer,3177018.62890625,2527496.203125,3629612.0859375,1695902.958984375,2191458.0859375,1630601.24609375,2721240.390625,2573742.4296875,7012392.78125,1890099.84375,3943632.7109375,3558355.7265625
SP03_PxCer,4612483.1328125,4404370.4296875,4736752.734375,6304534.296875,4086827.4375,3186471.6953125,4829488.53125,4463582.84375,19024195.28125,2026476.625,4505950.890625,3819660.4453125
SP03_PxCer,7304145.7421875,6135603.046875,8472688.4375,5992659.328125,7172414.421875,5515824.84375,8786660.0,7699925.859375,24562112.3125,4222518.109375,8622551.71875,6413990.515625
SP03_PxCer,955786.748046875,831633.326171875,1096146.369140625,338265.6953125,338265.6953125,338265.6953125,409005.16259765625,488073.78125,1388413.1484375,280407.55700683594,317088.9140625,243726.19995117188
SP03_PxCer,7086351.15625,6143664.3046875,7210494.59375,2052253.8671875,2342336.64453125,2194126.634765625,3051239.890625,3285296.70703125,6624989.2265625,3694664.15625,5199719.2734375,4971238.2734375
SP03_PxCer,3786762.24609375,3546520.21875,4369684.7421875,1092568.2216796875,1040023.17578125,1022381.7060546876,1145769.375,1255184.4755859375,2879973.88671875,854253.21875,1289832.626953125,1206942.6201171875
SP03_PxCer,9379610.75,8082978.5,8894050.0,5823610.625,5851918.75,6567928.6875,7018291.6875,6294594.0,11647684.125,9082579.25,11676432.0,11656774.375
SP03_PxCer,6932915.765625,6541368.84375,8284899.921875,2207157.44921875,2253270.966796875,2019425.931640625,2846089.6953125,3130864.53125,7129135.03125,1695596.810546875,2762236.7890625,2251026.625
SP03_PxCer,3332855.984375,3258661.97265625,3867113.796875,1384494.72265625,1376785.2548828125,1185092.8671875,1510515.38671875,1508004.6728515625,3520361.07421875,742110.171875,1204368.294921875,1081542.162109375
SP03_PxCer,37199126.0,33814262.0,35409821.0,33997366.5,31265747.5,33416041.5,25479116.6875,24660159.75,43507812.5,24352942.0,33335196.0,32052108.9375
SP03_PxCer,4535837.53125,4432072.7265625,5373316.5,2335632.23046875,2645926.21484375,1846264.46875,2731815.4140625,2663022.2734375,5973125.984375,1199047.865234375,2150910.91015625,1850324.81640625
SP03_PxCer,1224947.671875,842931.015625,1048477.84375,893324.265625,943992.84375,934073.21875,760320.0625,826399.578125,1196963.203125,998381.8984375,1329267.0625,1159444.421875
SP03_PxCer,64678550.0,56048858.0,59598357.0,66203048.0,60895272.0,64213191.0,50745069.0,50230817.5,86123775.0,49671927.4375,68164804.375,64016281.8125
SP03_PxCer,3442493.09375,3002744.375,3644072.265625,2031591.28125,2016773.892578125,2019395.1875,1519537.46875,1770506.96875,2984498.25,1115339.451171875,1437415.109375,1397119.5
SP03_PxCer,13509440.5625,13100503.0625,16460891.6875,6690316.21875,7660876.765625,6229658.859375,8513065.46875,8368299.59375,20174952.875,3561709.90625,6452318.59375,5764003.921875
SP03_PxCer,8738588.875,7151955.875,8104229.125,7495716.5,6776433.375,7240608.875,6470914.7109375,6181373.875,9924808.0,5819591.6875,8130719.25,7769241.25
SP03_PxCer,1413729.708984375,1355365.14453125,1262234.005859375,570414.3166503906,579564.2612304688,561264.3720703125,542295.583984375,610457.765625,1149313.609375,235825.564453125,458046.220703125,353043.322265625
SP03_PxCer,9679398.875,8510477.125,9505240.5,5179105.3125,4778680.1875,4991518.5625,5557614.4375,5785582.25,9324755.375,7777284.5,10584583.75,10021909.0
SP03_PxCer,543256817.0,664216468.0,402557409.0,811167906.0,827233156.0,787597288.0,644302270.0,599725023.0,1104267488.0,444929112.0,623027550.0,628279017.0
SP03_PxCer,14921792.40625,14116652.25,17208386.0,7603918.609375,7659511.5,6735025.390625,9452331.25,9196114.984375,22115532.78125,8411043.671875,13998046.34375,13411120.6875
SP03_PxCer,3647975.6640625,3641235.84375,4272062.015625,1288784.0625,1344671.677734375,1066459.966796875,1822323.45703125,1948262.408203125,3603874.328125,1599692.609375,2619300.13671875,2591718.8828125
SP03_PxCer,7434992.40625,7168417.0625,7990510.734375,4878887.203125,5086422.265625,4125111.984375,5623512.828125,5355927.71875,8538149.484375,3557318.203125,5843554.5,5343530.484375
SP03_PxCer,595673.29296875,539368.08203125,610181.21484375,632711.984375,521689.27734375,565176.7265625,427312.28515625,291304.39453125,359308.33984375,373659.2890625,500724.9609375,646148.296875
SP03_PxCer,9607823.84375,8805824.5,10668251.90625,7074226.8125,8242868.875,6800233.015625,9065981.671875,8705598.4375,11612276.8125,6180176.3984375,9873920.78125,9144881.796875
SP03_PxCer,1095975.0703125,792793.359375,922806.90625,1118298.6640625,943065.5,990666.5078125,590838.4296875,724895.7578125,695029.2568359375,1048746.734375,1117277.16796875,1149299.59375
SP03_PxCer,553374.390625,416902.96484375,349968.43359375,486253.8957519531,525586.9140625,446920.8774414063,453609.2421875,506266.171875,1110242.0,678706.3671875,966901.515625,738421.7734375
SP03_PxCer,6116945.78125,4989543.953125,6015089.875,3654107.5078125,4475556.265625,3428621.4296875,6453114.15625,5877924.984375,11602442.0,3787626.265625,7026170.109375,6004743.984375
SP03_PxCer,2160632.4375,1534976.125,1763181.984375,1781617.390625,1907011.806640625,1666140.0,1664969.78125,1752281.765625,2232043.6875,2078920.21875,2181527.875,2388770.21875
SP05_GlcCer,15627699.375,7840157.296875,12782447.4375,3986228.78515625,3938040.2109375,3370967.2578125,11887902.375,9416717.390625,27692560.6875,19338899.8125,29559820.25,27709727.625
SP05_GlcCer,5507642.015625,3277131.728515625,5064398.203125,590103.5424804688,608281.185546875,662126.5239257812,2884102.27734375,2453452.45703125,7531925.09375,5268391.5703125,8714846.421875,7817892.96875
SP05_GlcCer,48301122.25,28845570.1875,43816673.75,12350108.375,12428324.1875,11985305.90625,30165210.5,25308778.6875,74596679.75,39734347.375,62854766.375,58051098.625
SP05_GlcCer,92347098.25,55660605.625,85040737.0,23609513.6875,22353418.5625,22525780.1875,61102512.625,50476723.25,146570423.5,84264137.75,124161392.5,118118535.5
SP05_GlcCer,64233485.375,34194577.625,58417309.375,11908924.8125,11975144.21875,12085476.21875,39482891.5,32783259.25,95465608.75,48298034.375,70921241.125,64769032.5
SP05_GlcCer,2788144.0,1591769.8828125,2338721.84375,864341.765625,690506.125,472379.875,1868235.84375,1556927.328125,4593953.5625,4204581.625,5188396.3125,5445163.5625
SP05_GlcCer,5746746.8125,2362922.875,4421139.9375,1104483.34375,1158591.8125,1131537.578125,3671419.921875,3038550.46875,7532020.125,7040428.25,8635106.125,8894749.5
SP05_GlcCer,15627699.375,7840157.296875,12782447.4375,3986228.78515625,3938040.2109375,3370967.2578125,11887902.375,9416717.390625,27692560.6875,19338899.8125,29559820.25,27709727.625
SP05_GlcCer,61137388.875,61511216.75,41523142.0,76782690.625,75738361.125,69639969.25,60250942.875,50056159.4375,93581014.25,55446708.3125,77743314.5,82469172.875
