,siCREB3L1_mean,siCREB3L1_std,siCREB3L1_n,Scramble_mean,Scramble_std,Scramble_n,minuslog10_pvalue,fold_change,log2_fold_change
LBPA(41:6),6.160662284230923e-05,4.158780281628836e-05,3,0.00010815474896339125,0.00010066551551667331,3,0.30080710616384815,0.5696155132601911,-0.8119396568014938
LBPA(41:7),0.00013129446539490226,9.765648740139048e-05,3,0.00015061437399217903,0.00021860935735144884,3,0.04788423372964603,0.871725997425186,-0.19805335928358944
LBPA(41:8),5.238241659280993e-05,2.641688865840255e-05,3,0.0001317650851063141,1.0994178090928742e-05,3,2.064745554492724,0.39754398178049516,-1.3308136149016958
LBPA(42:4),0.0008063361315516219,0.0005475004465526145,3,0.001096266706900906,0.001694793483914084,3,0.10129494314538735,0.7355291613580932,-0.44314555406978995
LBPA(42:5),0.0014258489917017812,0.000852102974666054,3,0.0018399400768440621,0.00280724283487083,3,0.08677443818862453,0.7749431677946022,-0.3678375839164021
LBPA(42:6),0.0003460436718826551,0.0002034833009161442,3,0.0005133097285583957,0.0008010712750433739,3,0.12864594991940775,0.674142048416852,-0.5688754812927187
LBPA(42:7),0.0002564076128982643,0.00015957790092157703,3,0.0003173618412922848,0.0005044291421615964,3,0.06978165446577293,0.8079346018859189,-0.3076895758624184
LBPA(42:8),5.912790868768317e-05,4.033407439356368e-05,3,0.00019648706693936894,1.6394432597624012e-05,3,2.263257013419204,0.30092519374788457,-1.7325231993374373
LBPA(43:10),5.075152209498412e-05,3.834498107357626e-06,3,6.473118497284946e-05,5.401022395683593e-06,3,1.66423527281424,0.7840351156289058,-0.3510098231882704
LBPA(43:4),2.3516895157401925e-05,1.7768036553311093e-06,3,3.597958937915347e-05,3.002054853558064e-06,3,2.460074548419934,0.6536176638810555,-0.6134811223443197
LBPA(43:5),4.8911019043858775e-05,2.0609308642659795e-05,3,0.0001404019647447381,1.171481962368483e-05,3,2.5843287820746146,0.3483642065321727,-1.5213316962988217
LBPA(43:6),3.23814163701737e-05,2.709467193255567e-05,3,0.00010273729196954029,8.57216525592897e-06,3,1.8939567997833269,0.31518658657826204,-1.6657219556793297
LBPA(43:7),6.090955429962428e-05,4.6019815966266094e-06,3,9.742210415212562e-05,8.128678110572952e-06,3,2.604957447117471,0.6252128798667024,-0.6775805956150143
LBPA(43:8),4.183493780226084e-05,2.1075166672581228e-05,3,0.00010976524780544651,9.158561857219766e-06,3,2.162095990841126,0.3811309921735084,-1.3916411673012818
LBPA(43:9),6.685174529306137e-05,5.5520938675478604e-05,3,0.00020964139613157328,1.7491999814987484e-05,3,1.880339234785804,0.3188861862525685,-1.6488864916733548
LBPA(44:10),2.0257202094859032e-05,1.5305196748133537e-06,3,4.1855860435458985e-05,3.4923575043055394e-06,3,3.2182214668584574,0.4839752876683849,-1.0469947111653428
LBPA(44:4),8.461319984639057e-05,6.311293468522511e-05,3,0.0002962192803404364,2.471586095361956e-05,3,2.2468555625799844,0.2856437965454073,-1.807710896281303
LBPA(44:5),0.00021259568838526266,0.00014732536933869425,3,0.0002779731918911109,0.0004331574505470732,3,0.08793356636014374,0.7648064438837747,-0.3868334160770669
LBPA(44:6),0.00021178796260466748,0.00013708658325685164,3,0.0002894477882761974,0.00044874132816476447,3,0.10314384138088717,0.731696600157037,-0.4506825395280475
LBPA(44:7),0.0002631486536148364,0.00016928792354497924,3,0.0003434604189443225,0.0005295601626482724,3,0.08897336730883633,0.7661687900564017,-0.3842658362202193
LBPA(44:8),0.00021645192897490554,0.00014858453149158832,3,0.00023759540447025767,0.000376056953879141,3,0.030496249816475078,0.9110105873365119,-0.13446027443948066
LBPA(44:9),0.00012654306783877514,8.2056564403504e-05,3,0.0001862771758035126,0.00018545796604644665,3,0.1960002742360499,0.6793267467843418,-0.5578224370893126
LBPA(46:10),7.179173828142965e-05,4.499281460915047e-05,3,0.00024620348117271226,2.0542656777669492e-05,3,2.4392408220190727,0.2915951388642941,-1.7779614259592513
LBPA(46:6),5.501998643610127e-05,4.6551436732581335e-05,3,0.00020689079395471831,1.726249584460534e-05,3,2.215039672998257,0.2659373352694628,-1.9108417617423563
LBPA(46:7),5.925407544232115e-05,4.575941469469702e-05,3,0.00023200218922573724,1.9357733376600518e-05,3,2.416725886360237,0.25540308753150237,-1.9691521292066987
LBPA(46:8),6.863252649285805e-05,4.565711581098627e-05,3,0.0002148659218185136,1.7927922319014334e-05,3,2.1751621612004337,0.31942025013547043,-1.6464723173794709
LBPA(46:9),0.00013114101231816638,9.755959337766461e-05,3,0.00041533457074786504,3.465456903425673e-05,3,2.048589445143385,0.31574788508943424,-1.6631550241562565
PG(34:1),0.000637213856027424,7.097746854444197e-05,3,0.0006378909049087734,1.4360129286848872e-05,3,0.005306659143016415,0.9989386133645437,-0.0015320704388876295
PG(36:1),0.0001240428428045114,1.6574509689425987e-05,3,0.00013889939413377827,2.4439562172342077e-06,3,0.7003589999965604,0.8930409205748006,-0.16320181141347992
PG(34:2),2.2753982894479173e-05,3.755427715959753e-06,3,2.670337274749951e-05,1.618635413880885e-06,3,0.7703366752420989,0.8521014596034444,-0.23090287270860504
PG(34:1),0.000637213856027424,7.097746854444197e-05,3,0.0006378909049087734,1.4360129286848872e-05,3,0.005306659143016415,0.9989386133645437,-0.0015320704388876295
PG(36:4),1.6217018648761443e-05,1.2252662530845532e-06,3,1.6530709472482085e-05,1.3792846850380234e-06,3,0.10622352043338609,0.9810237531400072,-0.027640026615707292
PG(36:1),0.00013712011730857387,9.857849344414641e-06,3,0.00015707464097595913,6.405216278758644e-06,3,1.3727289918463637,0.8729615198010264,-0.196010033719669
PG(38:4),1.5616020264806205e-05,1.1798582126815807e-06,3,1.6685722996187445e-05,1.392218659806408e-06,3,0.43486428747830935,0.9358911368943582,-0.0955873699896912
PG(32:1),1.7192868587397764e-05,1.2989959578954324e-06,3,1.764843641655136e-05,1.7380003052614004e-06,3,0.13399716299516248,0.9741865047757802,-0.037730096956291946
PG(34:2),2.2753982894479173e-05,3.755427715959753e-06,3,2.670337274749951e-05,1.618635413880885e-06,3,0.7703366752420989,0.8521014596034444,-0.23090287270860504
PG(35:1),1.6960706401156645e-05,2.25621874366536e-06,3,1.5033383363985029e-05,3.0620816268303938e-06,3,0.36685379486525677,1.1282028795852328,0.17402652434404464
PG(36:3),4.756308598915013e-05,4.53052425954628e-06,3,3.734738696781127e-05,1.7590817336366996e-06,3,1.6585563229055615,1.2735318278128402,0.3488350155633902
PG(38:5),1.8980402151218984e-05,1.7657757933625859e-06,3,2.2905086333301983e-05,3.6058360870527833e-06,3,0.7807047621338763,0.8286544689256703,-0.27115744055356134
PG(40:3),2.2194866977221264e-05,7.164759069012677e-06,3,1.666851674969108e-05,1.3907830098532751e-06,3,0.5851875765539553,1.3315442105928594,0.4131003304217482
PG(34:0),4.8809137176299663e-05,1.0183814106793977e-05,3,5.500756770468406e-05,1.7298588555431504e-06,3,0.4469132267238196,0.8873167677280052,-0.17247886336287482
PGEX(36:2),0.0001240428428045114,1.6574509689425987e-05,3,0.00013889939413377827,2.4439562172342077e-06,3,0.7003589999965604,0.8930409205748006,-0.16320181141347992
PG(35:5),3.413076232920549e-05,1.0603778319628411e-05,3,6.669137738611262e-05,3.7579529624820754e-06,3,2.1294949626053503,0.5117717412193178,-0.966427607393371
PI(34:1),0.0004204007163472714,6.225157306295622e-05,3,0.00045555504132388866,2.1005635545688284e-05,3,0.3909392781987704,0.9228318824560579,-0.11586024705775508
PI(38:4),0.004196618822440258,0.0005307552568692196,3,0.004038532485489213,0.00012803424564155732,3,0.19222283129816528,1.039144500513259,0.05539628530908761
PI(38:6),0.00010197304745297315,1.0619918110153839e-05,3,0.00011756506752944131,7.784607848220473e-06,3,0.9603117776866309,0.8673753998179474,-0.2052715682922175
PI(40:6),0.00027164174169157473,5.8356931201597746e-05,3,0.0003362590870344749,2.4856085065702116e-05,3,0.8169614707075937,0.8078346494282985,-0.30786806782839715
PI(40:7),5.182618673378823e-05,6.108477150575054e-06,3,7.09324910247254e-05,4.421170966004102e-06,3,1.928308048255231,0.7306410078806176,-0.45276536636438575
PI(32:1),3.2268635494750014e-05,6.482974252269869e-06,3,3.87818583211647e-05,3.144027924222018e-06,3,0.715635081924555,0.8320549063823438,-0.2652493615307683
PI(34:2),0.00018256681867117428,2.8594261855767648e-05,3,0.0002581826140198084,7.609910480666889e-06,3,1.9409908162831189,0.7071228222097377,-0.49996727221018056
PI(33:1),1.0083717723605669e-05,7.618687071873237e-07,3,1.078494799913168e-05,8.770155453679801e-07,3,0.4499998540925324,0.934980653074779,-0.09699158229548376
PI(35:1),1.693788596770017e-05,1.2723170988504171e-06,3,1.8237535584617548e-05,3.176778247600926e-06,3,0.26233390947454194,0.9287376514832648,-0.10665697121436905
PI(35:2),1.6691318192062634e-05,8.320651140390287e-07,3,2.013209872662105e-05,1.3710592920533144e-06,3,1.6872540863717953,0.8290898241022131,-0.2703996822294282
PI(34:3),1.842577383292915e-05,1.7000502376338522e-06,3,2.3610625123457253e-05,1.8759373585156115e-06,3,1.6223744484523104,0.7804017782918872,-0.35771102948531813
PI(36:1),0.00040808164089584374,6.46074290202739e-05,3,0.0004758484013381451,3.598407751536536e-05,3,0.7266190448450933,0.8575875000278813,-0.22164421728572212
PI(36:2),0.0012003656455787748,0.00017136505145320702,3,0.0015563426559554179,6.115731295040378e-05,3,1.5596564415158751,0.7712733702861125,-0.37468579498827886
PI(36:4),0.00047523138874920747,3.180867690942977e-05,3,0.0004317648863443509,2.330000083603707e-05,3,0.88996101917406,1.1006716937379437,0.13838420873132254
PI(36:3),0.0005362603189042683,7.113034871542308e-05,3,0.000681971561630266,1.8127406895252383e-05,3,1.5794433412712978,0.7863382420556185,-0.3467780760812196
PI(36:5),3.4479176322463316e-05,5.330925868849542e-06,3,3.8498126493794995e-05,2.7098197149282922e-06,3,0.5098872849087559,0.8956066038179952,-0.15906292884474446
PI(37:2),4.700311400528407e-05,7.4336825991274486e-06,3,6.727611593836198e-05,1.1775340498720894e-06,3,2.019965768298281,0.6986597449880739,-0.5173380766714307
PI(37:3),8.022786234583764e-05,6.887977913402219e-06,3,0.00010163632159996274,2.415338149526962e-06,3,2.149950445184506,0.7893621205774438,-0.3412408051550422
PI(38:2),0.0002730049876438538,4.139179863534463e-05,3,0.0003458625416446453,1.1484814001731985e-05,3,1.3717742743912518,0.7893453461183181,-0.34127146368995853
PI(38:3),0.003339469355298471,0.0005605750740695232,3,0.003889333642506847,0.00015071186366115782,3,0.7539829030079361,0.8586224948153423,-0.21990412483465535
PI(38:5),0.0007373373405931754,8.182724468589038e-05,3,0.0007217990415825237,3.480033888341874e-05,3,0.10945017713820905,1.021527181549846,0.030727592877244116
PI(39:4),2.5667857183039078e-05,2.8671294677908936e-06,3,3.366111850775276e-05,2.693247138864635e-06,3,1.6115312549611238,0.7625372631966257,-0.3911202548780275
PI(39:3),4.239048835103927e-05,7.871101197080261e-06,3,4.636444827741283e-05,2.493283057254094e-06,3,0.3454728728166339,0.9142886398087575,-0.12927840062999185
PI(39:5),1.4043218332680771e-05,1.6913094967548899e-06,3,1.4646444039842042e-05,6.708682698181477e-07,3,0.22434695074715358,0.958814186875644,-0.0606768392339455
PI(40:3),0.00012141004279178518,2.0495442618887186e-05,3,0.00014021569574012029,6.837362796437339e-06,3,0.6858212260892071,0.8658805431940371,-0.20776009029218032
PI(40:5),0.00028012938189560336,3.528841566024209e-05,3,0.00030358277206250735,1.756511566499731e-06,3,0.5026279309026206,0.9227446603522187,-0.11599661083767922
PI(40:4),0.00018008953486340498,3.0026587391505143e-05,3,0.0002032723295970741,6.881247998641116e-06,3,0.5810834972445538,0.8859520389242255,-0.17469949439039983
PI(42:7),1.3849804823467735e-05,2.416871123753007e-06,3,1.7789637012795687e-05,2.163483393025412e-06,3,0.9862468803508707,0.7785321765422127,-0.3611714281217949
PI(42:6),3.5702418194841906e-05,4.71001728300929e-06,3,4.714115690759272e-05,3.5062645301611477e-06,3,1.5538401074190158,0.757351336642558,-0.4009653705754474
PI(37:4),2.5540833721194105e-05,3.5223783956679804e-06,3,3.4915091280334955e-05,7.151521972204072e-06,3,0.9532863243834118,0.7315127294419916,-0.4510451252015951
PI(31:1),0.0012845382243835122,0.00019109858456704522,3,0.0014687466599778087,0.00016486782345076923,3,0.5609494975397681,0.8745812054496317,-0.19333574932206693
PI(27:3),8.004177959764524e-05,7.55426318673562e-06,3,9.063714513613279e-05,7.5625566095600614e-06,3,0.7927857154424021,0.8831012878596982,-0.17934917670504127
PA(32:0),3.7266819515870325e-05,7.484033689151675e-06,3,2.9365299426766114e-05,2.4031963583309877e-06,3,0.8051112603095565,1.269076775764189,0.34377935102592544
PA(32:1),9.633622944412519e-05,1.7220230806628764e-05,3,0.00010018373544274499,7.0269136618673405e-06,3,0.13181252635843577,0.961595502686974,-0.0564979462034599
PA(34:2),9.667282637962006e-05,5.1169359894351895e-06,3,9.20833417135994e-05,7.683223952614793e-06,3,0.3587960781221364,1.049840552923188,0.0701702317251459
PA(38:4),8.068863864104062e-05,7.930074728892769e-06,3,9.216406738401434e-05,8.778746711700622e-06,3,0.7740913869643253,0.8754891242466573,-0.19183883797938017
PA(36:4),2.4796662422229697e-05,1.4832655337306969e-06,3,2.898093247883483e-05,3.446172085439297e-06,3,0.9011114355349764,0.855619895610296,-0.22495806520746486
PA(36:2),0.00020244752314438783,3.665793754467001e-06,3,0.00023976294833868398,2.000527341150196e-05,3,1.4736045913811346,0.844365338961443,-0.24406073734722303
PA(36:3),3.4205124111631815e-05,2.5843458137573275e-06,3,4.739355204982219e-05,4.505076207088807e-06,3,1.9315381185620033,0.7217252692027363,-0.47047832728561995
PA(38:1),2.11132713186097e-05,1.5951994259367866e-06,3,1.9453869125208382e-05,3.546617770755456e-06,3,0.3002658932116214,1.0852993398239252,0.11809301181099853
PA(34:0),1.5071930059172184e-05,7.21297992037006e-07,3,1.3142447108197385e-05,1.096575803381844e-06,3,1.1968029844686905,1.1468130657167581,0.19763024650428793
PA(30:0),1.5674045441110587e-05,1.1842422669824907e-06,3,1.0871158472160307e-05,9.070646613342643e-07,3,2.295164456151569,1.4418008422239341,0.527871897048097
PA(42:6),0.0009088039460610717,6.866408862789023e-05,3,0.0008945278482341581,7.463736287079848e-05,3,0.0865200649023642,1.015959366558677,0.022842702467789206
PA(31:1),0.00012213763975832127,2.511715405264488e-05,3,0.00010110142235927786,1.5002652532950765e-05,3,0.5513536859860904,1.2080704396451347,0.27270457714971996
PA(34:1),0.0005908478300727906,4.8579559602912684e-05,3,0.0005028592757374196,3.3716224017736904e-05,3,1.2110773928977234,1.1749764965682297,0.23263189838721476
PA(36:1),0.00019556984169170205,2.5616204972431308e-05,3,0.0001979496109481471,9.381595754405688e-06,3,0.0519712723683622,0.9879779038461034,-0.017449318632189757
PA(34:0),1.5071930059172184e-05,7.21297992037006e-07,3,1.3142447108197385e-05,1.096575803381844e-06,3,1.1968029844686905,1.1468130657167581,0.19763024650428793
PA(19:2),0.00023311276286776985,1.8576909372846864e-05,3,0.00022489520399549502,1.9062383690306237e-05,3,0.20678784020908353,1.0365395025162005,0.05177509859712545
PA(41:5),3.504008754012816e-05,2.6474309303039828e-06,3,6.15076861434639e-05,5.132061007486025e-06,3,2.865436468625057,0.5696863227532042,-0.8117603250365125
PA(41:6),7.24400968017844e-05,5.4731642050731345e-06,3,5.931376694672672e-05,4.949005394942121e-06,3,1.4330860078022742,1.221303257755442,0.2884214756220029
PA(42:10),6.21529934263257e-05,4.695928827786054e-06,3,7.358761533694817e-05,6.13998274010449e-06,3,1.2041632055545746,0.8446121421619002,-0.24363910738484762
PA(42:11),2.4521973890308568e-05,1.8527417226045003e-06,3,3.690791622302513e-05,3.0795123275154456e-06,3,2.402727685633453,0.6644096009682187,-0.5898551739513744
PA(42:8),0.0030027714725606638,0.00022687243757560707,3,0.0027683561406749873,0.00023098532061919147,3,0.5557803467840686,1.0846767250938028,0.11726512875486417
PA(42:9),0.0012627408685490452,9.540556165926262e-05,3,0.001141496810393958,9.524388963565373e-05,3,0.7115552874502197,1.106214977607553,0.14563178068108318
PA(43:6),2.3083916332980193e-05,1.7440902230193883e-06,3,2.206687478480085e-05,1.8412096884283027e-06,3,0.2793900260354401,1.0460890614596616,0.06500568433479102
PA(43:8),3.0153010839390987e-05,2.278191041805343e-06,3,3.514352877788199e-05,2.932295864385996e-06,3,1.0945015593843253,0.8579961059109168,-0.2209569949431451
PA(43:9),1.7826935891205264e-05,1.3469024989413714e-06,3,1.5667866795469413e-05,1.3072910605670402e-06,3,0.9313008682322383,1.1378023647967301,0.18624998463095926
PA(44:10),4.107411828900724e-05,3.1033281828634543e-06,3,4.4142614075719316e-05,3.6831590110234753e-06,3,0.47922040205398186,0.9304867676968884,-0.10394246079188466
PA(44:11),6.62721731536034e-05,5.007150761948955e-06,3,8.45757903253878e-05,7.056810992594306e-06,3,1.6674331042548571,0.7835832559014225,-0.35184152536516644
PA(44:12),4.1608760616137645e-05,3.143722734728478e-06,3,4.120456804360977e-05,3.438015152995407e-06,3,0.05167501403075056,1.0098094117161982,0.014083028899961082
PA(44:5),4.41559858647807e-05,3.336176674861649e-06,3,5.0594823614628345e-05,4.221516654806882e-06,3,0.9710060650529733,0.8727372231022859,-0.19638076405107005
PA(44:6),0.000119611309558554,9.037154378590972e-06,3,0.00012760967343435263,1.0647460021223044e-05,3,0.4232449014183464,0.9373216492093502,-0.09338389002278802
PA(44:7),0.0002878536054487033,2.1748591169804728e-05,3,0.0002777207279118261,2.317238394178116e-05,3,0.21454423898189307,1.0364858525795535,0.051700424645481115
PA(44:8),0.0008803790771309976,6.651646621943782e-05,3,0.0008749333514485343,7.300244276211064e-05,3,0.032215062916566756,1.0062241605871434,0.008951735901609548
PA(44:9),0.000480952122498518,3.633802351777084e-05,3,0.0004860203452701835,4.055242879708066e-05,3,0.055646433911402636,0.98957199462741,-0.015123422972295368
PA(46:11),2.407387695947301e-05,1.818886051635935e-06,3,3.4922778981141875e-05,2.9138770049670636e-06,3,2.264987759875771,0.6893459702182574,-0.536699867770281
PA(46:12),1.7438580129511258e-05,1.317560532991855e-06,3,2.2770768970802958e-05,1.8999410134362332e-06,3,1.7903746695373364,0.7658318501176347,-0.38490043332654844
PA(46:8),1.921356941026972e-05,1.4516686888991834e-06,3,3.136807415952503e-05,1.5594681245418116e-05,3,0.6019331959538887,0.6125198924408768,-0.7071713964704669
PA(46:9),1.6615584595897098e-05,1.2553796429270978e-06,3,1.992966265587426e-05,1.662885584250376e-06,3,1.2914793928126405,0.8337112816608394,-0.2623802371543916
PA(46:5),3.7689400659707415e-05,2.847598052854743e-06,3,3.501125747412954e-05,2.9212594485661286e-06,3,0.49620112229225366,1.0764937731116,0.10633997438020758
PA(46:6),3.845745537991931e-05,2.9056279256433373e-06,3,4.502843007917485e-05,3.757069477441247e-06,3,1.1269298891401784,0.8540705352662395,-0.2275728720244719
PA(46:7),5.4120615967740515e-05,4.089047794644175e-06,3,6.0743202146695526e-05,5.068274206898028e-06,3,0.8154192418184072,0.8909740358606484,-0.16654470453283673
PA(46:8),4.386271122151943e-05,3.3140185007202585e-06,3,5.674242248582276e-05,4.734458279418372e-06,3,1.741256287757881,0.7730144273004671,-0.3714327544751423
PA(48:7),2.2040963320360312e-05,1.6652905892769933e-06,3,2.200210633890904e-05,1.8358055570665493e-06,3,0.008934383433659154,1.0017660573425444,0.0025456349624165364
PA(48:8),1.2843154304693528e-05,9.703561359535351e-07,3,1.6096785323253882e-05,1.34307904398584e-06,3,1.5646463396684864,0.7978707578425572,-0.3257730227759716
CL(72:8),2.161142688787464e-05,3.0425914515535376e-06,3,1.303290329163398e-05,1.0874357172422847e-06,3,1.9982015220660905,1.6582204597303614,0.7296358252993166
CL(68:4),2.2573409212202442e-05,1.705519190908249e-06,3,2.2334548296375204e-05,1.912313741139363e-06,3,0.055735270082108435,1.0106946830828007,0.015347244790889118
CL(70:0),2.60234683547639e-05,3.90113872040361e-06,3,2.58685436986018e-05,3.027748548636452e-06,3,0.018058688127352736,1.0059889206739718,0.008614416299765861
CL(70:4),8.546915412287565e-05,1.4073799486521095e-05,3,0.00010008167309647217,1.5237921855595321e-05,3,0.5384732373933198,0.8539940578380318,-0.2277020633992412
CL(70:1),3.1783513198701746e-05,4.030834933109982e-06,3,3.366543604437281e-05,4.585807650245628e-06,3,0.20640768094144446,0.9440992582662352,-0.08298954898611824
CL(70:5),7.351582620103576e-05,1.5011453741506625e-05,3,7.749677245115136e-05,7.352176842151963e-06,3,0.15420984730949805,0.9486308123009263,-0.0760813657996651
CL(70:2),2.783576489893085e-05,1.524007766695178e-06,3,3.1711431009227144e-05,4.068032807111175e-06,3,0.7051537902139482,0.8777833107194506,-0.18806325436761012
CL(70:6),4.231278385285364e-05,1.2369061102616935e-05,3,3.055257425303329e-05,1.3490416616162452e-06,3,0.7521390348764164,1.3849171432306653,0.46979966535317774
CL(72:0),2.806842498658831e-05,4.280787366307321e-06,3,2.8872186020221146e-05,2.7175744341825414e-06,3,0.09840390061374152,0.9721614070694229,-0.04073223183131989
CL(72:4),0.00013957107171881593,2.118148573929961e-05,3,0.00012037382472958236,1.3445894444502758e-05,3,0.592274571618427,1.15948024441659,0.21347823910852107
CL(70:3),4.502780969019657e-05,4.6511881401173626e-06,3,6.3850227998656e-05,9.379016830923412e-06,3,1.4469662707596045,0.7052098496992739,-0.5038754698987805
CL(72:1),4.334947036477063e-05,3.941027358914766e-06,3,4.55762703021999e-05,2.2831041393746622e-06,3,0.3518500140907261,0.9511412425223882,-0.07226850064047403
CL(72:5),0.00028735843791659576,6.552643441351338e-05,3,0.00021074220044642192,2.1486832663375808e-05,3,0.8974520755520966,1.3635543204345177,0.4473721745916379
CL(72:2),6.39298870517384e-05,5.6830194960782684e-06,3,6.312538327538715e-05,2.1770818622417186e-06,3,0.08085685714554343,1.0127445368979633,0.018270302638297528
CL(72:6),0.00026163324496603996,5.0462083763729675e-05,3,0.00017095457945724753,1.5540930134424706e-05,3,1.3876556266753957,1.5304254837552886,0.6139328019156379
CL(74:0),1.864494973021729e-05,9.481616538567056e-07,3,1.958412090577483e-05,1.4069580212829688e-06,3,0.4067535788750714,0.9520442515609366,-0.07089946250561725
CL(74:4),0.00010296436824245545,1.1802431002493383e-05,3,0.00010311869196273772,3.987640295012618e-06,3,0.007044836531708935,0.9985034360178072,-0.0021607026539464938
CL(74:8),8.661008786552528e-05,1.4297265491700136e-05,3,5.340012243517951e-05,6.941375614452109e-06,3,1.6502888775636462,1.621908039080962,0.6976920221920739
CL(72:3),7.05698267195672e-05,4.687489376695771e-06,3,6.6125962654983e-05,7.622468065929682e-06,3,0.3583213622035012,1.0672030150664178,0.0938346475489515
CL(72:7),8.500608662755873e-05,3.8056834002148183e-06,3,6.206721531971434e-05,8.912125755767177e-06,3,1.8281669475336955,1.3695811257148238,0.4537347251159709
CL(74:1),3.234131302601636e-05,2.4593961812494653e-06,3,3.685657560699152e-05,2.4806446653753933e-06,3,1.0519025261956918,0.8774909902340836,-0.1885437824745379
CL(74:5),0.00010935235333029039,1.1184372519945497e-05,3,0.000106837735857413,5.372908621728439e-06,3,0.12884645694892544,1.023536791122506,0.03356296109705709
CL(74:2),5.591926033859394e-05,3.712526096385692e-07,3,6.441807654904471e-05,9.566994850529345e-07,3,3.8625253912175728,0.8680678364561197,-0.2041203062559234
CL(74:6),0.00012048529221673045,1.6939267471339458e-05,3,0.00010156011328134791,1.2973066592166168e-05,3,0.70056486407239,1.1863446024617448,0.24652313640172357
CL(76:4),7.88587786192592e-05,8.217883367974936e-06,3,7.967448585946165e-05,2.707075082758889e-06,3,0.05640326806008448,0.9897620018327915,-0.014846438436820935
CL(76:8),4.129559208317911e-05,9.331768761616536e-06,3,3.4033309032354635e-05,2.8396616616869702e-06,3,0.5739487896803148,1.213387509393236,0.2790403654622166
CL(74:3),7.628701229007763e-05,4.240861652578949e-06,3,8.838221449534204e-05,1.3798881069846419e-06,3,2.030321207388882,0.8631489120935993,-0.21231861751551992
CL(74:7),0.00014133582557438338,2.430259183749541e-05,3,9.747860323789616e-05,5.87149000583016e-06,3,1.4149193505946944,1.4499164009300978,0.5359697199364151
CL(76:1),1.7583567870265244e-05,2.005792893203493e-06,3,1.893396745531318e-05,2.3779355907579724e-06,3,0.3063098896405546,0.9286784669808338,-0.10674891096587097
CL(76:5),9.263108018784507e-05,3.507097159599748e-06,3,9.443864763765358e-05,4.904035494621833e-06,3,0.19999107800060842,0.9808598757497685,-0.027881045089259548
CL(76:2),3.3168935976068546e-05,1.894869527910231e-06,3,3.660027794517949e-05,2.4400868220157713e-06,3,0.8971393708964576,0.9062481991461796,-0.14202187172534644
CL(76:6),0.00010480997705967799,1.2900964714171986e-05,3,9.764595868439574e-05,4.013036643308666e-06,3,0.3868240620338853,1.0733672798322078,0.10214381526265205
CL(78:4),3.237064425936074e-05,2.585967811987093e-06,3,3.548285217060793e-05,2.2423080222672505e-06,3,0.7203388008300298,0.9122898042050529,-0.13243590133690614
CL(78:8),4.384006533703165e-05,2.2347402572248125e-06,3,4.1775716960844025e-05,4.809460198588992e-06,3,0.2699185541177411,1.049415031658763,0.06958536018220894
CL(76:3),4.9117390937610894e-05,3.5222624640328902e-06,3,5.320549007068655e-05,1.5841324031430748e-06,3,0.8517972707736153,0.9231639605678966,-0.11534119122984958
CL(76:7),6.692127170972088e-05,1.3362081933765021e-05,3,6.436032918704142e-05,5.516005208891113e-06,3,0.1111060682048679,1.039790699566451,0.05629315616822332
CL(78:5),4.483174948414754e-05,5.723672695592879e-06,3,4.941685287991614e-05,4.939782567794573e-06,3,0.45246817307085696,0.9072157952488297,-0.14048233607902386
CL(78:6),5.501964568008124e-05,3.9275537967767885e-06,3,5.529567143861697e-05,5.219468210220451e-06,3,0.02449095094467762,0.9950081850648628,-0.007219701387942783
CL(80:8),2.4901487838335918e-05,2.103614420384943e-06,3,2.2076350781503965e-05,2.0203958764613878e-06,3,0.772845902451274,1.1279711979934162,0.17373022993300993
CL(56:0),0.0002480905976212194,7.357580476321763e-05,3,0.00027598181394371404,4.468035422840362e-05,3,0.2185290347893916,0.8989382092829385,-0.15370614291272613
CL(78:3),1.8702317434137608e-05,8.654807706204668e-07,3,1.9042817802613885e-05,1.5218505051974609e-06,3,0.12311795993934511,0.982119223530588,-0.026029924974865466
CL(80:6),1.6935680771379237e-05,2.3754237774858826e-06,3,1.524166563802392e-05,1.271729808329886e-06,3,0.47187362998209226,1.111143701324165,0.15204540878935216
CL(78:7),5.63153539209429e-05,7.90775497539654e-06,3,5.4541551275441134e-05,3.2268223252244647e-06,3,0.1323898516619527,1.0325220424432715,0.046172580854554245
CL(80:7),2.2916169768831272e-05,1.166073104629415e-06,3,2.3898964659221546e-05,1.7632700389233462e-06,3,0.33178080398780374,0.9588770934471817,-0.060582188963841446
OthSL1deoxyCer(34:2),0.0010529731059015482,0.00012991047964168966,3,0.0013795180624745372,8.981373957203008e-05,3,1.6355784276316894,0.7632905538132334,-0.38969575767971115
OthSL1deoxyCer(34:2),8.85405150740197e-05,4.7843617847519676e-05,3,6.373712702340501e-05,5.318080468236897e-06,3,0.3740788027045034,1.3891513346923623,0.4742037756456453
OthSL1deoxyCer(35:2),0.0003817852039819867,4.15737451570173e-05,3,0.0004720186378869286,5.8768556818681465e-05,3,1.0191100314828647,0.8088350190812651,-0.3060826337973098
OthSL1deoxyCer(36:2),0.00012608658441436686,1.1716339324414937e-05,3,0.0001948677951770295,2.2114705906154916e-05,3,2.0504295462345965,0.6470365423892763,-0.628080901935337
OthSL1deoxyCer(36:2),0.0002921316390158282,3.2006665314228004e-05,3,0.0002187384116856635,0.00011148864270880821,3,0.47539885714958874,1.3355296711015434,0.41741202829465696
